Date,Open,High,Low,Close,Volume,Qav,Num_trades,Taker_base_vol,Taker_quote_vol
2022-06-01,1.36,1.3889,1.0353,1.2336,129815300.9,157035872.29746,742099.0,63854038.4,77269221.81708
2022-06-02,1.2327,1.62,1.05,1.546,733757543.4,1036434772.14058,2937784.0,365240071.5,516923735.75976
2022-06-03,1.5455,1.65,1.2881,1.3615,595709962.3,861058739.65927,2336621.0,291455434.2,421384548.66249
2022-06-04,1.3614,1.4848,1.293,1.3921,373837319.6,521208828.71505,1317541.0,179202428.9,249971700.83866
2022-06-05,1.3916,1.4333,1.1493,1.1654,352066079.6,447362080.59089,1229170.0,165045962.7,209680513.70593
2022-06-06,1.1644,1.369,1.1395,1.3201,330943517.4,423858498.45106,1225347.0,163129895.0,209051516.21881
2022-06-07,1.3204,1.3219,1.0457,1.1067,287665744.2,340217173.76131,955449.0,134527091.9,159111747.14531
2022-06-08,1.107,1.1186,0.6968,0.7295,387187569.5,362020395.52786,1160585.0,177774435.0,165876567.95235
2022-06-09,0.7287,0.91,0.721,0.8232,481840217.3,399315526.24846,1345707.0,241998121.0,200688791.65766
2022-06-10,0.8235,0.968,0.794,0.8794,655957130.2,589009802.46468,1709448.0,322902241.8,290199988.01021
2022-06-11,0.8794,0.9277,0.7258,0.7619,395442897.0,328374601.66609,951992.0,189828951.6,157677247.49911
2022-06-12,0.762,0.7758,0.6222,0.6451,522437129.5,357031903.69869,1107020.0,255596170.0,174666837.43053
2022-06-13,0.6444,0.6687,0.4967,0.544,583984319.7,321065840.8903,1158277.0,285547778.1,157031580.84263
2022-06-14,0.5444,0.6261,0.5111,0.5645,343635211.2,193449913.87414,637547.0,169072578.8,95215624.46556
2022-06-15,0.5646,0.6031,0.4699,0.5925,353776325.2,187609840.74134,617854.0,172643071.0,91609436.89467
2022-06-16,0.5925,0.6279,0.4796,0.4897,282140506.6,150773515.42703,460345.0,135508363.5,72413589.36407
2022-06-17,0.4898,0.5281,0.4848,0.5182,239706437.3,121767933.28665,356715.0,117105276.0,59519103.83271
2022-06-18,0.518,0.5281,0.3945,0.4489,320876835.7,146351316.10162,452727.0,154900582.5,70594141.67142
2022-06-19,0.4489,0.528,0.4351,0.5079,232157152.0,110259062.14543,343374.0,115387855.5,54859832.73989
2022-06-20,0.5079,0.5461,0.4696,0.5013,235523687.1,119375822.74146,354321.0,114095709.7,57834930.78716
2022-06-21,0.5013,0.5746,0.4904,0.5136,214513240.8,113651028.41389,333005.0,102621563.9,54385839.44852
2022-06-22,0.5138,0.5153,0.4577,0.4618,172328770.9,84708859.25083,277056.0,83487247.7,41070409.71578
2022-06-23,0.4618,0.5318,0.4599,0.5225,158102744.8,78530151.72997,251989.0,77845643.9,38700593.46039
2022-06-24,0.5225,0.644,0.5108,0.5895,416969940.0,245419158.2825,673277.0,204983491.1,120729201.7094
2022-06-25,0.5895,0.6556,0.5493,0.5813,397969813.3,238803050.58033,676350.0,193468081.1,116230697.59412
2022-06-26,0.5813,0.6379,0.5273,0.5389,248387399.4,148903206.36716,454732.0,118727537.8,71318216.6608
2022-06-27,0.539,0.5826,0.5131,0.5367,154478571.7,84920004.22966,290911.0,74856653.0,41187203.93526
2022-06-28,0.5367,0.5668,0.5062,0.5288,217969816.9,117260015.20661,373210.0,105541646.4,56833201.24518
2022-06-29,0.5288,0.6135,0.52,0.5816,399848198.1,230259430.22573,691812.0,199544256.6,115151167.19481
2022-06-30,0.5816,0.609,0.5044,0.5461,279252184.5,153490590.3479,501380.0,135805838.5,74686576.6065
2022-07-01,0.546,0.5727,0.5173,0.5299,144507062.1,78020708.83847,278984.0,69328360.1,37464245.06735
2022-07-02,0.5298,0.5476,0.5081,0.5245,96913208.5,50987428.1023,170942.0,45653458.0,24037170.97055
2022-07-03,0.5246,0.5342,0.51,0.5225,64645516.7,33730747.0664,124336.0,29598440.1,15449065.92989
2022-07-04,0.5224,0.5699,0.512,0.5601,110636413.2,59455550.30798,188074.0,54117271.1,29136493.17869
2022-07-05,0.5603,0.5682,0.5138,0.5237,114930480.3,61580780.73974,193175.0,53089389.8,28461524.08505
2022-07-06,0.5237,0.557,0.5166,0.5426,119116563.9,63865562.80803,203961.0,59012464.3,31646437.47352
2022-07-07,0.5424,0.5889,0.5423,0.5763,169883518.1,97032039.39581,261752.0,82874189.4,47347847.68903
2022-07-08,0.5765,0.6265,0.5555,0.5656,132782720.4,77526347.9861,221632.0,61841231.9,36154476.49292
2022-07-09,0.5658,0.5853,0.5566,0.5717,61964858.6,35318324.80211,127807.0,28698159.7,16363497.76266
2022-07-10,0.5717,0.5742,0.5233,0.5331,58187391.7,31606305.714,115042.0,25707088.5,13953969.3421
2022-07-11,0.5332,0.535,0.4716,0.4806,71275692.3,36499322.77957,127727.0,30232303.5,15481033.80862
2022-07-12,0.4806,0.49,0.4431,0.4493,94147085.3,44078066.99082,149868.0,43925737.3,20562233.16688
2022-07-13,0.4491,0.4754,0.4012,0.4737,116326429.5,51743644.23797,207059.0,56016717.1,24932730.03461
2022-07-14,0.4736,0.5023,0.4401,0.4921,99142554.0,46470538.91435,166730.0,47609727.0,22331752.60009
2022-07-15,0.4919,0.5121,0.472,0.4826,95113657.3,46727973.08541,185143.0,44900983.2,22075056.32796
2022-07-16,0.4825,0.5346,0.4697,0.5204,89909668.8,45078294.1618,187150.0,44654654.6,22396964.5201
2022-07-17,0.5204,0.6144,0.5137,0.5806,456253853.9,262802834.61666,762585.0,233879968.7,134803694.02698
2022-07-18,0.5805,0.834,0.5628,0.8155,1088081858.3,791265816.63484,1897968.0,559318422.5,406655648.61731
2022-07-19,0.8155,0.84,0.701,0.7196,501930947.0,375048531.67067,985904.0,249434512.1,186524295.35968
2022-07-20,0.7196,0.84,0.6672,0.6848,485700511.4,367126096.88704,986912.0,235247988.5,178026130.8675
2022-07-21,0.6848,0.7906,0.6506,0.776,343189660.4,242511101.4544,682397.0,168844105.0,119433483.49106
2022-07-22,0.7761,0.8771,0.73,0.836,582412979.1,480168764.25323,1052576.0,295609633.9,243976413.71532
2022-07-23,0.8361,0.9588,0.8072,0.939,662877991.7,588905375.14377,1281422.0,335698781.1,298382071.70266
2022-07-24,0.939,0.9767,0.8902,0.919,471952347.3,440104634.04417,981294.0,240428189.0,224427650.17359
2022-07-25,0.9189,0.9244,0.7875,0.7948,374471940.9,323904567.17616,776883.0,182535635.9,158053261.35353
2022-07-26,0.7948,0.8294,0.7447,0.8258,337754729.6,262658841.90045,643742.0,168559531.4,131160464.30262
2022-07-27,0.8258,1.0854,0.8048,1.0517,579625118.6,533175579.54416,1148685.0,294731654.5,271645988.20891
2022-07-28,1.0516,1.5581,1.0306,1.4477,1200760030.5,1518803073.26602,2681201.0,623957292.4,788842945.76162
2022-07-29,1.4474,1.9658,1.4056,1.8398,1114393016.7,1793741057.19354,3253925.0,567042754.6,913431212.54767
2022-07-30,1.8398,1.8887,1.64,1.8084,516640324.6,912996452.53737,1702881.0,258401717.9,457072505.65152
2022-07-31,1.8083,1.809,1.5701,1.5839,268965202.5,457785467.28948,1044824.0,132561661.6,225840009.7164
2022-08-01,1.584,1.6895,1.4261,1.5092,301473021.2,472586444.83505,1059582.0,149437058.7,234254637.93328
2022-08-02,1.5092,1.67,1.3617,1.6337,469733390.2,708399781.28654,1540531.0,231735507.7,349672811.18781
2022-08-03,1.6335,2.2,1.54,1.99,792568522.4,1456119279.28973,2521515.0,402291749.6,740460449.23591
2022-08-04,1.9897,2.244,1.8252,1.9167,800733284.2,1601140357.48948,2600875.0,403946209.8,808166291.04025
2022-08-05,1.917,2.08,1.796,1.9445,515914831.7,992959742.74875,1821520.0,255053642.8,491080656.02933
2022-08-06,1.9447,2.0529,1.87,1.8988,328396026.0,642867882.0531,1186032.0,162591821.1,318489005.81093
2022-08-07,1.8992,1.9977,1.8879,1.9088,217422463.0,422990857.65882,839942.0,105297567.5,204941709.89237
2022-08-08,1.9087,2.0774,1.841,1.8962,290808011.1,566628120.53679,1068828.0,141210007.5,275410083.63727
2022-08-09,1.8962,1.9246,1.6043,1.6162,347814787.5,610462640.39094,1134861.0,162886006.7,285957408.91505
2022-08-10,1.6162,1.8395,1.538,1.5685,442023184.0,753130164.62849,1468001.0,214865966.6,366397134.19863
2022-08-11,1.568,1.7248,1.4941,1.5549,410348180.1,663814113.63687,1354252.0,197238081.1,319183164.38268
2022-08-12,1.5551,1.6587,1.5303,1.649,287876892.2,457917051.63595,1073886.0,140759754.2,223953817.48887
2022-08-13,1.649,1.7006,1.51,1.5407,230275454.0,372162489.28462,851844.0,108595560.8,175675401.20737
2022-08-14,1.5406,1.5869,1.375,1.4371,250965158.4,373876422.25868,895753.0,118049219.5,175926573.1443
2022-08-15,1.437,1.5691,1.3813,1.568,391786653.8,577499153.65099,1338779.0,190575341.2,280977197.31089
2022-08-16,1.5679,1.5998,1.4139,1.454,281750994.0,422371963.00064,1024153.0,133933387.0,200874428.63965
2022-08-17,1.4539,1.4996,1.255,1.3217,316518617.7,437503581.02159,1073958.0,150836942.3,208570344.87165
2022-08-18,1.3218,1.3725,1.1835,1.1954,255404065.8,333198135.70629,841109.0,122345921.8,159800449.35751
2022-08-19,1.1954,1.2709,1.086,1.2193,561163637.2,673909361.86319,1655413.0,278030288.7,334083869.94892
2022-08-20,1.2193,1.2945,1.088,1.1307,428725953.1,509731073.78508,1223861.0,209518838.1,249186027.89047
2022-08-21,1.1305,1.225,1.1155,1.1759,277834242.1,325969883.87974,877591.0,136585093.3,160339069.35771
2022-08-22,1.176,1.2048,1.0892,1.1656,332258887.4,377661854.44466,958314.0,162148027.5,184424231.54069
2022-08-23,1.1657,1.352,1.1194,1.3301,529206798.4,658404054.77446,1443377.0,265547678.3,330615833.21295
