Date,Open,High,Low,Close,Volume,Qav,Num_trades,Taker_base_vol,Taker_quote_vol
2023-02-03,1.584,1.76,1.5299,1.6975,32622748.2,54223303.45721,235607.0,15487095.0,25758027.09497
2023-02-04,1.6975,1.765,1.6303,1.6763,20046100.8,33947275.90683,176559.0,9019366.6,15289379.43067
2023-02-05,1.6762,1.8746,1.626,1.7513,66462131.8,117115893.33242,520230.0,31167077.7,55010977.90642
2023-02-06,1.7518,2.01,1.731,1.8777,65107901.0,122279201.10176,503887.0,30452634.0,57279537.85535
2023-02-07,1.8777,2.1928,1.8215,2.1356,59626977.0,121280220.17889,488223.0,28476657.1,57947245.66472
2023-02-08,2.1359,2.152,1.603,1.7607,69413761.6,127589712.18693,474122.0,31341051.2,57573364.90694
2023-02-09,1.761,1.7961,1.274,1.3734,125621712.2,193070800.64592,749579.0,57263478.4,88018421.3301
2023-02-10,1.3729,1.5211,1.315,1.4796,93017669.3,132052707.20589,575911.0,45414497.7,64536630.29673
2023-02-11,1.4796,1.4805,1.3463,1.4459,43228420.8,60884170.40859,272795.0,20465127.2,28831867.97523
2023-02-12,1.4459,1.682,1.39,1.5401,82339871.2,128008117.86283,514937.0,40488660.1,63005979.46678
2023-02-13,1.5402,1.6572,1.3888,1.4957,121683304.4,184834761.15779,739320.0,58369631.9,88764139.899
2023-02-14,1.4957,1.7769,1.445,1.7197,104935831.0,172060669.90629,686281.0,52708784.2,86574040.81757
2023-02-15,1.7195,2.0893,1.6873,2.0029,99010283.4,183941413.5763,821758.0,50746642.0,94285272.77281
2023-02-16,2.0032,2.145,1.6884,1.7691,92607667.9,182102263.15281,872995.0,43610332.6,85874555.21452
2023-02-17,1.7692,1.9979,1.7381,1.8579,59309253.3,111582507.59474,539664.0,28474371.1,53602243.61888
2023-02-18,1.8575,1.938,1.7837,1.8573,27316958.7,50783082.01099,245942.0,12990375.7,24166195.32395
2023-02-19,1.8572,1.8686,1.6901,1.7186,26152418.7,46772673.88707,220419.0,12128457.6,21698726.22467
2023-02-20,1.7186,1.7508,1.5898,1.7181,35699266.8,60137859.2723,283346.0,17139618.5,28882740.50532
2023-02-21,1.7181,1.8925,1.6404,1.708,38627115.5,67845889.71137,331633.0,18394735.0,32340659.03242
2023-02-22,1.7084,1.7086,1.5139,1.6158,34116244.2,54171322.15625,265363.0,15989162.6,25390769.32087
2023-02-23,1.6158,1.7105,1.5373,1.5774,29953634.5,48685487.15703,248069.0,14017041.4,22810788.90444
2023-02-24,1.5777,1.6821,1.3848,1.4551,42069118.6,65207396.93489,315707.0,19979890.5,31003728.88888
2023-02-25,1.4552,1.4717,1.3086,1.4048,25550669.9,35609654.06131,195471.0,12098725.4,16861234.44943
2023-02-26,1.4059,1.5705,1.38,1.5348,39009635.9,58363131.27304,287691.0,19532573.9,29253289.32814
2023-02-27,1.5347,1.567,1.4404,1.4751,40698196.9,61080900.04683,300965.0,19506268.5,29287976.22682
2023-02-28,1.475,1.6372,1.4425,1.4582,45303141.0,69625133.59101,354026.0,21323046.3,32800918.49502
2023-03-01,1.4582,1.5749,1.4316,1.5575,27053058.7,40727453.65218,241859.0,13016464.7,19610322.06435
2023-03-02,1.5573,1.5832,1.4164,1.526,22314681.4,33397344.84924,218326.0,10525291.3,15770321.67614
