Date,Open,High,Low,Close,Volume,Qav,Num_trades,Taker_base_vol,Taker_quote_vol
2022-09-22,1.802,1.979,1.724,1.794,3895754.0,7070771.259,47424.0,1824038.0,3313999.456
2022-09-23,1.794,1.838,1.692,1.752,5974244.0,10502096.163,56546.0,2621148.0,4615433.231
2022-09-24,1.755,1.77,1.66,1.68,3189934.0,5478353.284,35424.0,1276674.0,2192944.244
2022-09-25,1.68,1.728,1.559,1.573,3908311.0,6469230.436,42352.0,1669663.0,2771219.927
2022-09-26,1.572,1.654,1.532,1.624,5368587.0,8529535.53,53594.0,2620014.0,4171125.7
2022-09-27,1.623,1.729,1.559,1.597,6732485.0,11162903.737,58327.0,3254448.0,5402671.518
2022-09-28,1.597,1.66,1.515,1.615,4759930.0,7545120.866,45276.0,2332895.0,3705930.165
2022-09-29,1.615,1.648,1.55,1.605,4206023.0,6728230.769,35351.0,1940053.0,3107126.646
2022-09-30,1.605,1.648,1.554,1.577,4156943.0,6627793.443,36027.0,1950902.0,3113069.867
2022-10-01,1.577,1.58,1.491,1.507,3310452.0,5110948.718,26653.0,1499031.0,2314250.333
2022-10-02,1.507,1.523,1.425,1.432,4380247.0,6493715.286,30877.0,2080663.0,3089884.102
2022-10-03,1.432,1.553,1.41,1.525,6317902.0,9449694.088,42139.0,3204470.0,4805467.942
2022-10-04,1.525,1.625,1.51,1.577,15665934.0,24809890.357,81211.0,7893475.0,12510863.352
2022-10-05,1.577,1.578,1.487,1.527,10658829.0,16307655.234,49042.0,4590728.0,7029592.638
2022-10-06,1.527,1.578,1.47,1.499,9312167.0,14321835.136,46545.0,4282343.0,6592640.747
2022-10-07,1.499,1.507,1.453,1.475,4863077.0,7220280.24,30295.0,2202951.0,3273918.55
2022-10-08,1.476,1.497,1.46,1.474,2558168.0,3786024.363,18175.0,1104220.0,1635247.837
2022-10-09,1.474,1.485,1.439,1.456,2812200.0,4106469.039,19616.0,1312155.0,1916821.832
2022-10-10,1.456,1.469,1.305,1.309,11579326.0,15858975.148,57132.0,5151037.0,7059637.336
2022-10-11,1.308,1.362,1.254,1.32,9303904.0,12237077.159,41828.0,4485178.0,5909042.01
2022-10-12,1.32,1.332,1.257,1.268,7754544.0,10042403.606,33050.0,3580488.0,4638162.138
2022-10-13,1.267,1.271,1.11,1.262,21862722.0,26190120.749,85687.0,10835713.0,12986357.439
2022-10-14,1.262,1.382,1.256,1.289,32617972.0,43586886.972,141059.0,16367166.0,21894080.761
2022-10-15,1.289,1.386,1.278,1.339,19200954.0,25451888.087,77712.0,9921981.0,13155605.73
2022-10-16,1.34,1.363,1.311,1.345,7993846.0,10703361.397,45580.0,3971718.0,5319623.456
2022-10-17,1.345,1.582,1.337,1.532,52017393.0,76157687.538,195087.0,27146176.0,39758765.361
2022-10-18,1.532,1.547,1.443,1.462,38799592.0,58099578.841,144927.0,19780960.0,29643751.95
2022-10-19,1.463,1.489,1.381,1.398,20022550.0,28503350.035,93975.0,9786713.0,13941893.548
2022-10-20,1.398,1.51,1.383,1.506,38581680.0,56878503.618,174138.0,20490811.0,30228771.997
2022-10-21,1.505,1.558,1.435,1.528,49091983.0,73265423.904,204841.0,25732794.0,38418705.905
2022-10-22,1.528,1.536,1.49,1.515,12645390.0,19100797.348,64624.0,6572984.0,9933224.843
2022-10-23,1.515,1.54,1.432,1.536,14223652.0,21099250.576,74043.0,7085225.0,10520006.456
2022-10-24,1.537,1.586,1.5,1.51,22843929.0,35264993.158,112452.0,11559390.0,17853451.872
2022-10-25,1.51,1.699,1.477,1.642,29255382.0,46875057.049,144374.0,14999526.0,24050675.08
2022-10-26,1.643,1.75,1.643,1.712,44284340.0,75149706.692,201207.0,23084822.0,39188146.596
2022-10-27,1.713,1.729,1.613,1.631,25202089.0,42197676.751,138378.0,12227472.0,20488060.014
2022-10-28,1.63,1.7,1.592,1.671,20036224.0,33018338.219,106799.0,10166016.0,16762057.548
2022-10-29,1.67,1.761,1.614,1.632,18874972.0,31801502.375,108982.0,9130096.0,15389741.519
2022-10-30,1.633,1.678,1.506,1.553,13652713.0,21801272.086,77523.0,6533256.0,10437367.906
2022-10-31,1.553,1.574,1.495,1.529,12465252.0,19063055.104,77598.0,6010991.0,9192684.564
2022-11-01,1.528,1.541,1.457,1.491,9222201.0,13820983.49,57058.0,4625712.0,6929008.974
2022-11-02,1.492,1.547,1.442,1.528,16515516.0,24713756.23,96906.0,8353152.0,12504015.504
2022-11-03,1.527,1.631,1.5,1.62,14392416.0,22376260.639,84201.0,7123532.0,11076992.276
2022-11-04,1.619,1.851,1.593,1.75,26632558.0,46137682.148,144962.0,13363819.0,23167660.658
2022-11-05,1.75,1.823,1.666,1.701,12079274.0,20965190.231,72573.0,5934896.0,10305234.211
2022-11-06,1.7,1.71,1.567,1.574,7894047.0,13147276.279,55261.0,3786489.0,6315924.462
2022-11-07,1.574,1.736,1.551,1.678,15980823.0,26208553.772,88152.0,7706798.0,12648197.359
2022-11-08,1.679,1.714,1.21,1.295,40259523.0,59666458.621,199004.0,19835352.0,29422173.003
2022-11-09,1.295,1.313,0.87,0.923,37857348.0,40846720.206,175523.0,18716057.0,20257485.54
2022-11-10,0.922,1.2366,0.899,1.1989,25368706.0,27521569.9547,136919.0,12350997.0,13349915.6593
2022-11-11,1.1992,1.2694,1.114,1.1827,20284021.0,24081444.8852,126215.0,9772234.0,11596837.8922
2022-11-12,1.1834,1.1886,1.0623,1.0925,10136916.0,11218660.5853,70645.0,4911303.0,5433063.0282
2022-11-13,1.0927,1.1284,1.038,1.055,7652892.0,8213244.2848,61684.0,3763914.0,4040405.5929
2022-11-14,1.0544,1.136,0.974,1.1185,11436650.0,12194366.5141,74774.0,5754771.0,6130044.741
2022-11-15,1.1186,1.2416,1.1138,1.199,19665631.0,23204547.9233,105313.0,9739397.0,11501608.8755
2022-11-16,1.1991,1.273,1.1534,1.218,24060034.0,29120370.0954,135693.0,11760032.0,14241078.2629
2022-11-17,1.2183,1.2604,1.1616,1.2307,28866324.0,35331863.1119,143047.0,14772900.0,18087355.367
2022-11-18,1.2307,1.2927,1.22,1.2213,19474232.0,24436097.6061,110528.0,9477360.0,11907119.1772
2022-11-19,1.2212,1.2393,1.168,1.1969,12498956.0,14944360.4828,75625.0,5743312.0,6878172.2615
2022-11-20,1.1967,1.1978,1.0928,1.1088,10785529.0,12474899.7222,69373.0,5126861.0,5938840.2398
2022-11-21,1.1074,1.118,1.0487,1.1071,14472226.0,15782661.6267,90368.0,7263252.0,7925362.7791
2022-11-22,1.1071,1.158,1.0478,1.123,11082643.0,12223168.1932,77440.0,5566769.0,6142973.3531
2022-11-23,1.1234,1.1797,1.105,1.1611,8991230.0,10314125.7381,60777.0,4525467.0,5196066.2344
2022-11-24,1.1605,1.1869,1.1208,1.1388,7638763.0,8787440.4073,48980.0,3762043.0,4328128.4561
2022-11-25,1.1389,1.146,1.1053,1.1114,5790033.0,6484162.0802,38160.0,2729180.0,3056754.7549
2022-11-26,1.1114,1.133,1.078,1.0808,5909854.0,6546909.5823,36777.0,2886209.0,3198303.6674
2022-11-27,1.0812,1.111,1.072,1.0748,5240506.0,5725814.4809,33916.0,2660888.0,2907671.0957
2022-11-28,1.0746,1.0821,1.0134,1.0795,8831359.0,9283805.9747,57171.0,4301982.0,4523851.005
2022-11-29,1.0797,1.1272,1.0624,1.0969,8317122.0,9155287.0026,52279.0,4091609.0,4505617.0139
2022-11-30,1.097,1.1598,1.0967,1.1346,11384322.0,12897580.1682,63369.0,5625005.0,6376799.426
2022-12-01,1.1346,1.149,1.0899,1.1062,8477990.0,9503452.4011,47954.0,3922382.0,4398246.0498
2022-12-02,1.1057,1.1263,1.0775,1.1258,7413576.0,8192747.1929,43806.0,3779440.0,4178743.9655
2022-12-03,1.1256,1.1259,1.0873,1.0921,4560749.0,5042813.4615,28080.0,2139880.0,2366939.6976
2022-12-04,1.093,1.1166,1.0819,1.1055,4248500.0,4663157.9689,28662.0,2071348.0,2274523.9493
2022-12-05,1.1053,1.1412,1.06,1.0768,7295841.0,8058023.062,49472.0,3639848.0,4025331.7685
2022-12-06,1.077,1.0848,1.0492,1.0604,7655149.0,8161730.9585,50752.0,3621704.0,3860573.7863
2022-12-07,1.0604,1.0657,1.0006,1.0047,9428415.0,9707022.0818,59931.0,4472588.0,4605970.3662
2022-12-08,1.0046,1.0539,0.9967,1.0473,10463465.0,10683349.8711,58386.0,5246723.0,5357448.3282
2022-12-09,1.0473,1.0606,1.0285,1.0433,9771644.0,10220514.3573,53846.0,4701709.0,4918924.1365
2022-12-10,1.043,1.05,1.0208,1.0235,5505322.0,5707795.9078,30371.0,2893389.0,3001727.1036
2022-12-11,1.0234,1.0489,1.0208,1.029,5697491.0,5886098.0582,32025.0,2807989.0,2901496.5885
2022-12-12,1.0288,1.0679,0.9858,1.064,11387781.0,11637236.2828,70399.0,5585973.0,5715863.6098
2022-12-13,1.0639,1.1314,1.0303,1.1269,31203230.0,33865729.333,150238.0,15324622.0,16656256.649
2022-12-14,1.1269,1.167,1.1088,1.1333,22443746.0,25592772.2216,136126.0,11621772.0,13258184.5418
2022-12-15,1.1336,1.1553,1.1044,1.1392,13608812.0,15372219.4983,85469.0,6924749.0,7825236.985
2022-12-16,1.1394,1.1591,0.9888,1.0136,23074095.0,24928345.3239,129300.0,11125694.0,12032363.606
2022-12-17,1.0135,1.0271,0.9614,0.9937,13868985.0,13815690.2486,85452.0,6786916.0,6763514.8147
2022-12-18,0.9937,1.0026,0.9617,0.9806,8859356.0,8689272.3238,55797.0,4479830.0,4395403.6322
2022-12-19,0.9806,0.9993,0.9307,0.9495,10297185.0,10053050.8771,66018.0,4884526.0,4773455.601
2022-12-20,0.9494,1.0033,0.9466,0.9888,10390613.0,10249278.3308,62364.0,5384688.0,5312027.6155
2022-12-21,0.9883,0.9884,0.9266,0.9381,9457622.0,9026269.7541,59015.0,4301257.0,4107429.5849
2022-12-22,0.9378,0.9406,0.8744,0.8953,15578530.0,14021473.1528,91497.0,7592886.0,6836358.1016
2022-12-23,0.8953,0.9408,0.8821,0.9357,15477263.0,14097894.478,91425.0,7570903.0,6897698.9506
2022-12-24,0.9358,0.958,0.925,0.9444,26011505.0,24422335.9164,127517.0,13072048.0,12280463.1485
2022-12-25,0.9445,0.9751,0.9371,0.9684,29455791.0,28357542.4111,133083.0,15515982.0,14939754.9075
2022-12-26,0.9685,1.06,0.9684,1.036,47697648.0,48572725.295,212761.0,25730008.0,26186715.3132
2022-12-27,1.0362,1.1043,1.0057,1.0112,50812686.0,53523356.368,217200.0,26290817.0,27717637.1849
2022-12-28,1.0113,1.02,0.9335,0.955,45904103.0,44240930.6599,194296.0,23342503.0,22487223.1564
2022-12-29,0.955,0.972,0.9318,0.9601,21332156.0,20292489.8598,107848.0,10836569.0,10312117.2478
2022-12-30,0.9601,0.9727,0.9436,0.9638,11922588.0,11415132.917,65973.0,5856030.0,5609041.3931
2022-12-31,0.9639,0.9699,0.9465,0.9521,7174987.0,6873819.2648,38499.0,3475690.0,3329865.1898
2023-01-01,0.9524,1.1157,0.945,1.0794,217904692.0,230103860.2562,671570.0,114273213.0,120676900.8432
2023-01-02,1.0799,1.27,1.0545,1.2052,314746777.0,366352521.7653,1004072.0,163108657.0,189746456.2343
2023-01-03,1.2057,1.3029,1.1842,1.201,181503772.0,223471106.2847,702335.0,93560624.0,115270267.8127
2023-01-04,1.201,1.45,1.1733,1.3785,233977565.0,317783617.686,1187107.0,121914606.0,165481101.7734
2023-01-05,1.3784,1.41,1.3229,1.3389,112772939.0,153243048.1975,572322.0,57254450.0,77825645.6675
2023-01-06,1.3389,1.5783,1.2559,1.5176,248504533.0,352923859.1263,1045675.0,129390766.0,183900402.1402
2023-01-07,1.5175,1.5343,1.4622,1.4849,106337389.0,158555056.8398,492745.0,54575602.0,81398813.811
2023-01-08,1.485,2.7478,1.4686,1.9696,330733965.0,584263448.5062,1518098.0,174491563.0,308565693.3639
2023-01-09,1.969,2.079,1.8393,1.9414,163405771.0,314664878.8804,966564.0,80882233.0,155831198.8698
2023-01-10,1.9414,2.16,1.888,1.9293,128350275.0,255829312.0097,766129.0,60800233.0,121297911.5571
2023-01-11,1.9291,2.0,1.7566,1.8957,85798314.0,158564363.0358,537237.0,42366452.0,78323183.1351
2023-01-12,1.8962,2.2298,1.7011,2.051,131547613.0,256484995.8152,793189.0,63886277.0,124712649.9192
2023-01-13,2.0511,2.1923,1.9,2.1052,106879204.0,217056429.5367,720916.0,51936258.0,105512601.4199
2023-01-14,2.1053,2.3895,2.0225,2.1651,92735711.0,203864949.8271,740485.0,44676731.0,98242312.2068
2023-01-15,2.165,2.4682,2.08,2.2224,94802017.0,216641584.1056,764767.0,46490351.0,106308559.3466
2023-01-16,2.222,2.2717,2.03,2.1232,60605462.0,130531418.7456,461246.0,28025108.0,60353194.1739
2023-01-17,2.1232,2.1595,1.9822,1.9984,55407896.0,114782736.2138,429425.0,26232396.0,54381393.3065
2023-01-18,1.9989,2.2065,1.8765,1.9724,96611215.0,198344459.6827,717156.0,46794751.0,96101766.9541
2023-01-19,1.9721,2.0588,1.8612,1.9717,43667854.0,85200195.7459,317809.0,20852381.0,40699479.4241
2023-01-20,1.9717,2.3961,1.9367,2.3483,68851464.0,146077698.7725,524267.0,34862388.0,74056863.1537
2023-01-21,2.3483,2.5562,2.1567,2.3968,82896013.0,193158301.6993,697875.0,40461291.0,94374530.055
2023-01-22,2.3962,2.45,2.12,2.2084,73092245.0,168195269.3676,644104.0,34843806.0,80246235.7579
2023-01-23,2.2081,2.6886,2.1944,2.5268,100195579.0,248966863.4636,878451.0,49620383.0,123320188.219
2023-01-24,2.527,2.8372,2.2852,2.3758,102689209.0,267262887.2187,1066698.0,49697864.0,129558423.3994
2023-01-25,2.375,2.59,2.2346,2.5346,96342107.0,229730946.7766,809998.0,47331524.0,112951931.3651
2023-01-26,2.5348,2.5934,2.2635,2.3283,51568153.0,124229871.1514,473292.0,24273503.0,58508983.1887
2023-01-27,2.3284,2.4609,2.2136,2.394,48693718.0,113679103.4383,474565.0,23604838.0,55132101.1112
2023-01-28,2.394,2.4543,2.1983,2.2382,35128006.0,81259120.4401,321831.0,16064449.0,37174681.6149
2023-01-29,2.2376,2.349,2.2031,2.3,36172311.0,82653143.9995,344797.0,17296008.0,39532975.9347
2023-01-30,2.3008,2.3466,1.9759,2.0696,54445547.0,115960031.3899,514747.0,25045950.0,53381453.177
2023-01-31,2.0697,2.2328,2.0517,2.1974,46064539.0,98519710.7839,476413.0,22258187.0,47629891.5171
2023-02-01,2.1975,2.3564,2.056,2.3087,57093813.0,125590889.8584,596384.0,27222279.0,59927539.242
2023-02-02,2.3088,2.5292,2.231,2.2685,67725610.0,160804139.7637,698326.0,32687874.0,77720379.0448
2023-02-03,2.2689,2.4,2.1616,2.3575,64537913.0,146989189.9644,663178.0,31212862.0,71119746.7664
2023-02-04,2.357,2.4021,2.191,2.2113,39396166.0,89888106.6755,453368.0,18266763.0,41695530.0874
2023-02-05,2.2112,2.2199,1.8581,2.0473,52242957.0,109143183.5311,516933.0,23894908.0,49913722.5172
2023-02-06,2.0473,2.335,1.9893,2.2009,98378178.0,215384383.5443,871300.0,49068788.0,107450811.5961
2023-02-07,2.201,2.6702,2.2009,2.5827,163977441.0,405445753.3207,1480095.0,80643578.0,199398473.0129
2023-02-08,2.5823,2.7138,2.2999,2.5644,101491035.0,255321461.5764,975908.0,48810404.0,122921185.8457
2023-02-09,2.5638,2.999,2.2528,2.6328,377551900.0,1001531817.2781,3475725.0,184360696.0,489596591.228
