Date,Open,High,Low,Close,Volume,Qav,Num_trades,Taker_base_vol,Taker_quote_vol
2022-02-22,5.011,6.13,5.011,5.988,21567854.1,119589032.0422,469083.0,11322299.1,62858310.7711
2022-02-23,5.987,7.8,5.92,6.343,88186202.5,619219221.7162,1853596.0,44710933.4,314161474.5973
2022-02-24,6.338,7.266,5.308,7.051,48007895.5,292658912.7705,996832.0,24493469.5,149437741.719
2022-02-25,7.041,7.424,6.642,7.07,23994943.3,167335689.1804,576006.0,12113802.3,84541562.8346
2022-02-26,7.069,7.207,6.33,6.517,11419710.8,75867688.6612,250974.0,5669051.8,37641416.6565
2022-02-27,6.514,7.15,6.069,6.586,25117432.5,169116700.7167,526294.0,12642945.8,85167653.0276
2022-02-28,6.591,7.77,6.283,7.532,30335890.9,212563908.6676,629177.0,15441817.6,108297406.5252
2022-03-01,7.537,8.581,7.378,8.092,24190943.7,194582383.728,556626.0,12263416.0,98733256.4103
2022-03-02,8.093,8.114,7.21,7.288,9708406.9,74069401.0058,235695.0,4720221.7,36029761.1304
2022-03-03,7.289,7.833,7.033,7.3,10285170.8,76081001.1867,241796.0,5088012.8,37642925.7
2022-03-04,7.299,7.379,6.103,6.308,11065732.6,74352509.3311,221947.0,5332682.3,35832134.4991
2022-03-05,6.308,6.67,6.105,6.502,8706593.8,55014586.3031,147943.0,4303316.5,27197376.4876
2022-03-06,6.502,6.502,5.505,5.56,9028111.7,53424785.0454,156285.0,4167997.0,24669861.4265
2022-03-07,5.56,5.926,5.181,5.297,9460747.6,52359328.9926,145621.0,4549448.1,25189510.7268
2022-03-08,5.296,5.747,5.1,5.241,8158222.4,44526511.6307,121709.0,3990249.1,21780815.937
2022-03-09,5.24,5.796,5.215,5.439,8000597.7,44382359.9955,135234.0,3787655.6,21018659.3578
2022-03-10,5.441,5.452,4.801,5.205,6895064.5,34706975.8421,119910.0,3259189.5,16403829.3793
2022-03-11,5.205,5.207,4.703,4.773,4539253.1,22271159.8079,84161.0,2095439.6,10277105.6187
2022-03-12,4.775,5.156,4.768,5.009,7184714.4,35510158.3269,124537.0,3454761.1,17073817.8966
2022-03-13,5.006,5.418,4.801,4.829,19963906.4,102413127.0964,371822.0,9654850.7,49559185.3321
2022-03-14,4.829,5.049,4.565,4.765,7394285.9,35376898.4011,130220.0,3421276.4,16368281.8402
2022-03-15,4.763,4.77,4.567,4.681,3787620.3,17683785.0394,69487.0,1709892.9,7984962.627
2022-03-16,4.682,4.821,4.421,4.74,6025338.0,27732289.1241,106008.0,2820908.9,12988442.8287
2022-03-17,4.739,4.903,4.565,4.594,5621781.9,26543457.1757,96974.0,2701452.1,12760790.1632
2022-03-18,4.594,4.738,4.465,4.61,4189032.7,19153521.3881,79437.0,1936293.4,8853185.8933
2022-03-19,4.61,5.535,4.607,5.017,16482371.7,84597448.6684,304402.0,7815492.8,40128967.7478
2022-03-20,5.018,5.519,4.677,4.783,12257411.0,62013711.0747,224303.0,5766997.2,29178080.2727
2022-03-21,4.782,4.971,4.621,4.909,7195730.8,34603765.6734,137918.0,3376803.8,16241788.89
2022-03-22,4.91,5.183,4.84,4.917,10057718.2,50392402.3239,193284.0,4768141.2,23894883.5182
2022-03-23,4.916,5.204,4.843,5.086,5834041.2,29301240.3172,121384.0,2797001.1,14049536.7236
2022-03-24,5.086,5.332,4.974,5.131,5993911.9,30726452.7488,115500.0,2760790.0,14159016.5975
2022-03-25,5.132,5.658,5.076,5.399,16604319.9,89407805.5461,304025.0,7898531.3,42548997.8451
2022-03-26,5.4,6.39,5.1,6.053,42922825.6,251520026.3916,840220.0,21222359.8,124394246.5738
2022-03-27,6.055,6.474,5.587,5.859,14065446.2,82822840.6946,330541.0,6562799.7,38670720.8021
2022-03-28,5.859,6.167,5.387,5.555,10737227.4,63542374.8595,237874.0,4804766.5,28469900.0409
2022-03-29,5.555,5.975,5.489,5.7,6631181.1,38105668.9706,155573.0,3073187.6,17659536.8266
2022-03-30,5.7,5.948,5.234,5.653,10130856.2,57302587.8623,199824.0,4547570.5,25736711.3896
2022-03-31,5.655,5.923,5.09,5.203,9583365.2,53197887.3857,183332.0,4391497.5,24402822.2821
2022-04-01,5.204,5.37,4.889,5.236,6790468.3,35114731.6352,128750.0,3066075.0,15864509.0744
2022-04-02,5.237,5.641,5.131,5.171,6826303.2,36680045.2821,154098.0,3104598.2,16686421.3957
2022-04-03,5.168,5.592,5.026,5.422,6598883.7,35172126.9272,155502.0,3064445.8,16338674.2002
2022-04-04,5.423,5.77,5.176,5.585,19987334.4,109647795.4243,382639.0,9320529.4,51155750.4962
2022-04-05,5.584,6.086,5.304,5.644,31615176.4,181351722.8453,608728.0,15073749.4,86510123.668
2022-04-06,5.644,6.15,5.362,5.57,39142100.5,223545645.4486,837006.0,18584153.6,106226100.1701
2022-04-07,5.569,5.7,4.827,5.068,17720017.9,90243337.7325,332734.0,7991577.0,40692844.2185
2022-04-08,5.069,5.15,4.5,4.556,9458951.6,45909879.5589,196860.0,4289583.1,20845653.695
2022-04-09,4.556,4.744,4.54,4.709,4817709.3,22427192.4123,95943.0,2285080.8,10638034.7205
2022-04-10,4.711,4.832,4.513,4.531,4527009.6,21224870.8918,83351.0,2160853.1,10134717.9524
2022-04-11,4.532,4.617,3.883,3.956,7940621.7,33086881.91,139807.0,3590550.0,14954138.1685
2022-04-12,3.958,4.256,3.891,4.108,5465303.5,22346671.5979,108308.0,2569268.3,10502048.5867
2022-04-13,4.109,4.289,4.023,4.195,4754082.6,19772704.7496,85206.0,2216206.3,9216324.1255
2022-04-14,4.195,4.285,3.915,3.99,4329954.9,17790417.3405,73289.0,1991475.9,8182891.3829
2022-04-15,3.989,4.766,3.958,4.725,46938894.9,208303065.0175,536329.0,23627037.7,104888599.1476
2022-04-16,4.724,4.817,4.411,4.52,19531451.0,89139602.5477,252504.0,9611771.6,43885060.9578
2022-04-17,4.52,4.596,4.177,4.213,6250712.4,27655851.7677,105683.0,2911801.6,12894227.6396
