Date,Open,High,Low,Close,Volume,Qav,Num_trades,Taker_base_vol,Taker_quote_vol
2021-02-24,2.0091,2.2209,1.8166,1.9794,5826612.0,11727598.0216,60025.0,2563026.0,5155323.1073
2021-02-25,1.9817,2.185,1.7956,1.8351,10105889.0,19976889.6373,87268.0,4413410.0,8743941.3276
2021-02-26,1.8326,1.8854,1.5651,1.7011,8764882.0,15022570.3051,77948.0,3942461.0,6765990.9378
2021-02-27,1.7028,1.85,1.6557,1.7459,7583890.0,13333653.7797,62586.0,3224490.0,5676205.0241
2021-02-28,1.7437,1.77,1.3691,1.475,9544846.0,14519654.5363,68394.0,4131612.0,6282191.6412
2021-03-01,1.4737,1.7882,1.4664,1.7776,8811936.0,14603420.461,67221.0,3726032.0,6177422.1065
2021-03-02,1.7803,2.2856,1.704,2.1677,31787170.0,64799033.7396,215286.0,15479730.0,31669505.7518
2021-03-03,2.1682,2.2849,1.9372,1.9372,17498416.0,36842472.9492,121489.0,7578168.0,15976028.1868
2021-03-04,1.94,2.018,1.7736,1.83,13554889.0,25748949.8671,96436.0,5864630.0,11148772.576
2021-03-05,1.8285,1.83,1.67,1.7845,9185666.0,16074461.7119,64306.0,4048565.0,7090619.1214
2021-03-06,1.7832,2.0254,1.7464,1.8918,14612064.0,27648565.8262,100159.0,6734212.0,12761903.1712
2021-03-07,1.8915,2.059,1.8776,2.0216,10909894.0,21362901.1855,74238.0,4841249.0,9488471.5151
2021-03-08,2.0216,2.1896,1.9179,2.1325,17911097.0,36757453.6651,117828.0,7918586.0,16279591.7514
2021-03-09,2.1324,2.1889,2.07,2.1587,11625052.0,24737219.8009,75849.0,5070285.0,10797696.5294
2021-03-10,2.16,2.183,1.8361,1.8744,14858322.0,29372301.2105,93946.0,6200890.0,12252915.9184
2021-03-11,1.8749,2.1,1.8342,1.9228,19512099.0,38622949.6773,116775.0,8595886.0,17029893.0784
2021-03-12,1.9234,1.99,1.72,1.8278,13928468.0,25940078.746,89552.0,5905162.0,10989592.9002
2021-03-13,1.8286,2.0069,1.7559,1.9424,10741316.0,20574892.3362,76607.0,4748080.0,9099240.7122
2021-03-14,1.9411,2.9649,1.8599,2.682,100195442.0,259632239.196,750442.0,47466794.0,123104283.73
2021-03-15,2.6789,3.2266,2.2558,2.2894,84415668.0,225076086.4791,787758.0,39697321.0,105847208.8556
2021-03-16,2.2886,2.8976,2.116,2.8672,42759748.0,105403610.3712,370877.0,20028311.0,49410144.7509
2021-03-17,2.8672,3.0715,2.5,2.7128,30260774.0,82738289.8542,281644.0,13874001.0,37969487.9014
2021-03-18,2.7138,2.9,2.6079,2.6793,18472114.0,50674727.9208,170283.0,8372845.0,22987993.3135
2021-03-19,2.679,3.1673,2.5337,3.1284,21554318.0,61966146.5408,205599.0,10037851.0,28889924.4046
2021-03-20,3.1313,3.502,2.96,2.979,44658052.0,145618190.6685,412431.0,21255681.0,69401955.6897
2021-03-21,2.9804,3.5785,2.8672,3.4909,46994802.0,150544221.5655,463597.0,22180914.0,71070158.647
2021-03-22,3.4908,3.983,3.26,3.5425,46024665.0,170061392.189,525438.0,22155111.0,81930357.5572
2021-03-23,3.5419,3.7867,3.2326,3.3242,31931918.0,112384711.2745,363241.0,14929618.0,52554630.5139
2021-03-24,3.3223,3.4642,2.6125,2.7967,34815822.0,109027113.9587,327561.0,15619889.0,48966524.8124
2021-03-25,2.7957,2.9652,2.469,2.6985,32187658.0,87221247.1295,279194.0,15476729.0,41929392.1741
2021-03-26,2.6953,2.9744,2.6938,2.8653,17909508.0,51452573.1249,156388.0,8388483.0,24103746.2778
2021-03-27,2.8645,3.3014,2.781,3.102,24889569.0,75887628.6381,214991.0,11366863.0,34665185.1337
2021-03-28,3.1029,3.45,3.0026,3.1684,21502069.0,69274326.3941,189426.0,10357940.0,33371703.7462
2021-03-29,3.1684,3.2764,3.05,3.2378,14407247.0,45256715.2717,124046.0,6633553.0,20840198.4453
2021-03-30,3.237,3.45,3.1113,3.3568,19963798.0,65281477.3944,172784.0,9227922.0,30192912.843
2021-03-31,3.3594,3.3606,2.7886,3.2382,24771743.0,77087842.2885,228683.0,11166395.0,34742669.9612
2021-04-01,3.2412,3.2611,2.8553,2.9713,15603012.0,47436844.1231,141469.0,6973765.0,21212290.7241
2021-04-02,2.9733,3.1371,2.8943,3.0233,15526122.0,47208221.6863,142733.0,7025637.0,21375862.5246
2021-04-03,3.0233,3.1662,2.67,2.723,19437142.0,57180181.1532,179144.0,8291631.0,24378263.52
2021-04-04,2.7232,2.9567,2.6733,2.9411,11018803.0,31492894.2843,100731.0,5055930.0,14450164.4869
2021-04-05,2.9428,3.2323,2.7756,3.0819,18695306.0,56633180.9556,159100.0,8306945.0,25195537.0283
2021-04-06,3.0834,3.1603,2.7857,2.9476,21475545.0,64260281.1842,190147.0,9610371.0,28786311.5544
2021-04-07,2.9468,2.9803,2.5001,2.6429,20016154.0,55268497.2542,201694.0,8977280.0,24797344.8674
