Date,Open,High,Low,Close,Volume,Qav,Num_trades,Taker_base_vol,Taker_quote_vol
2021-08-24,3.0612,5.946,3.0612,5.1177,373849366.0,1658222367.6211,2752684.0,187689228.0,832585034.18
2021-08-25,5.1177,6.4588,4.82,5.1847,575093359.0,3263625919.8456,5336577.0,284799053.0,1617245839.092
2021-08-26,5.1816,5.6185,4.5803,4.8975,278426643.0,1393392548.5693,2517174.0,135769760.0,679852809.986
2021-08-27,4.8995,5.5,4.3124,5.293,194174056.0,937641786.1436,1703057.0,93282035.0,450838012.7006
2021-08-28,5.2944,5.39,4.8,4.9717,96297143.0,485585390.9701,921844.0,43976905.0,221833398.0263
2021-08-29,4.9718,5.2,4.5998,4.8544,84624702.0,411396954.2009,895499.0,38653451.0,188053897.7982
2021-08-30,4.8545,5.0161,4.5086,4.5873,79469569.0,382210003.2535,882413.0,35660850.0,171739733.7934
2021-08-31,4.589,4.8129,4.0573,4.411,64434216.0,290551761.5654,697372.0,29357065.0,132287711.4454
2021-09-01,4.4095,4.5,4.1005,4.2822,59440375.0,251660876.0962,669990.0,26444535.0,112067216.2029
2021-09-02,4.2812,5.3055,4.2157,4.6408,173818802.0,851849924.8332,1633944.0,82904559.0,406607159.867
2021-09-03,4.6399,4.837,4.42,4.5764,70400628.0,326831161.0547,650538.0,31376638.0,145732248.9236
2021-09-04,4.5738,4.8128,4.43,4.4966,46674368.0,215088964.614,475306.0,20005780.0,92231857.7073
2021-09-05,4.4976,4.69,4.4528,4.5991,32511945.0,147768323.3291,365613.0,14008174.0,63680715.2535
2021-09-06,4.6,4.915,4.0,4.3839,69239261.0,317490382.2643,722115.0,29600876.0,135888815.0187
2021-09-07,4.3877,4.5436,2.67,3.3805,102782906.0,383356918.3158,1069537.0,45776727.0,169924181.5653
2021-09-08,3.38,4.2705,3.0393,3.7246,96865414.0,352363153.0159,994951.0,45813729.0,166623428.3036
2021-09-09,3.7242,4.4867,3.5386,4.135,116599487.0,476987813.655,1193944.0,55087795.0,225738907.3624
2021-09-10,4.135,4.2041,3.5265,3.7304,51161545.0,197600098.1271,506005.0,23447562.0,90507431.5035
2021-09-11,3.7313,4.013,3.6662,3.7512,33881406.0,129506987.2561,330523.0,15871005.0,60684535.628
2021-09-12,3.7513,3.9089,3.6,3.7331,28281021.0,106294346.7229,256874.0,12852233.0,48312870.5859
2021-09-13,3.732,3.7709,3.2,3.4283,38402144.0,132547739.0388,317737.0,17772581.0,61398261.927
2021-09-14,3.4286,4.1156,3.3829,3.7746,100335648.0,385840410.1594,823505.0,48065649.0,184905232.3379
2021-09-15,3.7758,4.2,3.7033,4.0525,54809991.0,215764539.3917,490641.0,25482898.0,100427677.5562
2021-09-16,4.053,4.1,3.7142,3.8265,49342589.0,192747330.2182,444099.0,22713943.0,88751905.6038
2021-09-17,3.8272,3.8752,3.5405,3.6546,37263922.0,137990124.7019,313138.0,17374668.0,64375352.1412
2021-09-18,3.6551,4.3219,3.605,4.0225,89898790.0,364784583.3946,767208.0,42741074.0,173556444.5519
2021-09-19,4.0236,4.4031,3.86,3.9107,77278867.0,317706134.4711,720622.0,36430813.0,149935839.4863
2021-09-20,3.9108,3.9294,3.1,3.3351,73195673.0,255374751.7589,627708.0,33806151.0,117862218.426
2021-09-21,3.3369,3.6491,2.9919,3.1785,58429170.0,195674948.0148,518906.0,27588947.0,92473607.5079
2021-09-22,3.179,3.5492,3.1603,3.5299,38583987.0,130147128.8427,352771.0,18381775.0,62010371.0281
2021-09-23,3.5295,3.6,3.32,3.5745,35237504.0,122606053.2943,320294.0,16153813.0,56217555.0965
2021-09-24,3.5755,3.5903,3.019,3.1788,41414013.0,133993214.815,378631.0,18936772.0,61214478.5319
2021-09-25,3.178,3.28,3.0531,3.1204,28487494.0,90207067.126,267642.0,13152170.0,41659133.6812
2021-09-26,3.1196,3.1266,2.723,2.9325,42286895.0,125074992.5598,349552.0,19565977.0,57904897.6627
2021-09-27,2.9331,3.1528,2.8741,2.9272,32436267.0,97923023.8649,266314.0,14816080.0,44747434.882
2021-09-28,2.9273,2.9583,2.7623,2.7755,24159618.0,69074409.2531,218370.0,11268531.0,32214678.5696
2021-09-29,2.7764,3.2758,2.7721,3.1054,76105194.0,237683226.213,588933.0,36611510.0,114416118.6939
2021-09-30,3.1053,3.2325,2.9949,3.1152,39268871.0,121453793.345,299915.0,18187722.0,56258074.429
2021-10-01,3.1167,3.4098,3.07,3.3575,40999286.0,133510932.1193,345158.0,19057947.0,62087021.9029
