Date_open,Date_close,Open_price,Close_price,Points_SL,Points_TP,Result_points,Result_trade,Equity_usdt
2020-10-02,2020-10-05,2.6236,2.6495,-0.20362239999999998,0.025900000000000034,0.025900000000000034,1.2719622202665342,1.2719622202665342
2020-11-04,2020-11-05,1.391,1.4011,-0.1185737,0.010099999999999998,0.010099999999999998,0.8517909114753102,2.1237531317418443
2021-05-07,2021-05-08,43.2345,45.7022,-1.810964999999996,2.4677000000000007,2.4677000000000007,13.62643673400649,15.750189865748334
2021-05-10,2021-05-11,42.8909,44.624,-4.678250900000002,1.7331000000000003,1.7331000000000003,3.704589679018711,19.454779544767046
2021-05-13,2021-05-14,41.052,42.741,-3.658431,1.689,1.689,4.616733238921275,24.07151278368832
2021-09-17,2021-09-18,147.626,169.228,-13.759999999999991,21.602000000000004,21.602000000000004,15.699127906976758,39.770640690665076
2021-09-26,2021-09-27,135.619,136.308,-11.141601999999992,0.688999999999993,0.688999999999993,0.6184029908804798,40.38904368154556
2022-01-03,2022-01-04,170.18,166.49334,-3.6866600000000176,-2.3499999999999943,-3.6866600000000176,-10.0,30.38904368154556
2022-01-04,2022-01-05,167.83,166.21362,-1.6163800000000208,-13.450000000000017,-1.6163800000000208,-10.0,20.38904368154556
2022-01-10,2022-01-11,135.73,140.13,-6.4094499999999925,4.400000000000006,4.400000000000006,6.864863599840877,27.253907281386436
2022-01-24,2022-01-25,91.85,94.54,-11.230699999999985,2.690000000000012,2.690000000000012,2.39522024450837,29.649127525894805
2022-02-12,2022-02-13,95.88,92.42748,-3.4525199999999927,-3.0799999999999983,-3.4525199999999927,-10.0,19.649127525894805
2022-02-20,2022-02-21,90.63,85.30461,-5.325389999999999,-7.739999999999995,-5.325389999999999,-10.0,9.649127525894805
2022-06-01,2022-06-02,40.09,39.45051,-0.6394900000000021,0.75,-0.6394900000000021,-10.0,-0.35087247410519495
2022-06-10,2022-06-11,37.12,36.69327,-0.42672999999999917,-3.210000000000001,-0.42672999999999917,-10.0,-10.350872474105195
2022-06-29,2022-06-30,34.02,33.05691,-0.9630900000000011,-0.29000000000000625,-0.9630900000000011,-10.0,-20.350872474105195
2022-06-30,2022-07-04,33.73,36.71,-2.9707899999999974,2.980000000000004,2.980000000000004,10.031001854725531,-10.319870619379664
2022-08-22,2022-08-23,35.39,35.66,-1.723700000000001,0.269999999999996,0.269999999999996,1.5663978650577006,-8.753472754321963
2022-09-21,2022-09-22,30.63,32.41,-0.6799799999999969,1.7799999999999976,1.7799999999999976,26.177240507073822,17.423767752751857
2022-10-13,2022-10-17,30.47,31.18,-3.377119999999998,0.7100000000000009,0.7100000000000009,2.102383095655474,19.52615084840733
2022-11-19,2022-11-20,12.837,12.551436,-0.28556399999999904,-0.5860000000000003,-0.28556399999999904,-10.0,9.52615084840733
2022-12-12,2022-12-13,13.304,13.894,-0.5637530000000002,0.5899999999999999,0.5899999999999999,10.465576236401397,19.991727084808726
2022-12-19,2022-12-20,11.93,12.247,-0.29065100000000044,0.31700000000000017,0.31700000000000017,10.906551155853574,30.8982782406623
2022-12-27,2022-12-28,11.087,10.6893,-0.3977000000000004,-1.3379999999999992,-0.3977000000000004,-10.0,20.8982782406623
2023-03-07,2023-03-08,20.233,19.662318,-0.5706820000000015,-1.8200000000000003,-0.5706820000000015,-10.0,10.8982782406623
2023-04-03,2023-04-04,20.444,20.905,-0.5269369999999967,0.4610000000000021,0.4610000000000021,8.748673940148539,19.64695218081084
2023-04-08,2023-04-09,20.025,20.278,-0.22382099999999738,0.2530000000000001,0.2530000000000001,11.303675705139511,30.95062788595035
2023-04-26,2023-04-27,21.256,22.326,-0.9852910000000001,1.0700000000000003,1.0700000000000003,10.859735854686587,41.81036374063694
2023-08-03,2023-08-04,22.634,22.792,-0.2544019999999989,0.15800000000000125,0.15800000000000125,6.210642998089714,48.021006738726655
2023-08-05,2023-08-06,22.641,23.182,-0.49316999999999567,0.5410000000000004,0.5410000000000004,10.969848125392971,58.990854864119626
