Date_open,Date_close,Open_price,Close_price,Points_SL,Points_TP,Result_points,Result_trade,Equity_usdt
2020-09-08,2020-09-09,0.002745,0.002778,-8.566200000000024e-05,3.300000000000004e-05,3.300000000000004e-05,3.8523499334594047,3.8523499334594047
2020-09-20,2020-09-21,0.002775,0.0027172800000000003,-5.771999999999982e-05,-0.0001820000000000003,-5.771999999999982e-05,-10.0,-6.147650066540596
2020-10-01,2020-10-02,0.002627,0.00254745,-7.954999999999985e-05,-3.799999999999984e-05,-7.954999999999985e-05,-10.0,-16.147650066540596
2020-12-11,2020-12-12,0.003069,0.003153,-7.200000000000002e-05,8.399999999999987e-05,8.399999999999987e-05,11.666666666666647,-4.480983399873949
2021-02-22,2021-02-23,0.053657,0.044954999999999995,-0.008702000000000008,-0.005977000000000003,-0.008702000000000008,-10.0,-14.48098339987395
2021-03-31,2021-04-01,0.053814,0.062151,-0.0023704950000000002,0.008336999999999997,0.008336999999999997,35.169869584200754,20.688886184326805
2021-06-20,2021-06-21,0.28021,0.25462512,-0.025584880000000032,-0.10186,-0.025584880000000032,-10.0,10.688886184326805
2021-07-14,2021-07-15,0.19759,0.18706275,-0.010527249999999988,-0.012269999999999975,-0.010527249999999988,-10.0,0.6888861843268046
2021-07-20,2021-07-21,0.17037,0.19039,-0.011199330000000007,0.02002000000000001,0.02002000000000001,17.876069372007073,18.564955556333878
2021-09-13,2021-09-14,0.23586,0.24065,-0.008058029999999966,0.0047900000000000165,0.0047900000000000165,5.944380946707863,24.50933650304174
2021-09-19,2021-09-20,0.23308,0.23040936,-0.002670640000000002,-0.02446000000000001,-0.002670640000000002,-10.0,14.509336503041741
2021-09-24,2021-09-26,0.20902,0.19612368,-0.012896320000000017,-0.004250000000000004,-0.012896320000000017,-10.0,4.509336503041741
2021-09-26,2021-10-01,0.20477,0.22277,-0.011003960000000007,0.017999999999999988,0.017999999999999988,16.357747574509517,20.867084077551258
2021-11-24,2021-11-25,0.21722,0.22145,-0.006730700000000006,0.0042300000000000115,0.0042300000000000115,6.284636070542451,27.15172014809371
2021-12-03,2021-12-04,0.19985,0.18769212,-0.01215788000000001,-0.021689999999999987,-0.01215788000000001,-10.0,17.15172014809371
2021-12-20,2021-12-21,0.16714,0.17073,-0.006301000000000001,0.003589999999999982,0.003589999999999982,5.697508332010762,22.849228480104472
2022-01-08,2022-01-10,0.15094,0.14486499,-0.006075009999999992,-0.007989999999999997,-0.006075009999999992,-10.0,12.849228480104472
2022-02-20,2022-02-21,0.13659,0.13441545,-0.0021745499999999973,-0.008449999999999985,-0.0021745499999999973,-10.0,2.849228480104472
2022-02-24,2022-02-25,0.12394,0.12749,-0.017806239999999987,0.0035499999999999976,0.0035499999999999976,1.9936831133355497,4.8429115934400215
2022-03-04,2022-03-05,0.12249,0.12491,-0.002759850000000008,0.0024199999999999916,0.0024199999999999916,8.768592495968928,13.61150408940895
2022-03-06,2022-03-07,0.12055,0.118881,-0.0016690000000000038,-0.003910000000000011,-0.0016690000000000038,-10.0,3.6115040894089496
2022-04-23,2022-04-24,0.13383,0.132867,-0.0009629999999999916,-0.0021200000000000108,-0.0009629999999999916,-10.0,-6.38849591059105
2022-05-06,2022-05-08,0.1277,0.12303684000000001,-0.0046631599999999995,-0.0036500000000000143,-0.0046631599999999995,-10.0,-16.38849591059105
2022-05-23,2022-05-24,0.08329,0.08187804,-0.0014119600000000038,0.00032999999999999696,-0.0014119600000000038,-10.0,-26.38849591059105
2022-06-18,2022-06-19,0.05287,0.06043,-0.003909010000000004,0.007559999999999997,0.007559999999999997,19.339935175402438,-7.048560735188612
2022-08-22,2022-08-23,0.06838,0.06881,-0.0033151299999999995,0.0004299999999999998,0.0004299999999999998,1.2970833722961086,-5.751477362892504
2022-10-13,2022-10-17,0.05958,0.05994,-0.004724909999999999,0.0003599999999999992,0.0003599999999999992,0.761919274652849,-4.989558088239655
2022-10-21,2022-10-22,0.05931,0.05966,-0.0023570100000000066,0.00034999999999999615,0.00034999999999999615,1.4849321810259402,-3.504625907213715
2022-12-27,2022-12-28,0.07368,0.07242749999999999,-0.0012525000000000036,-0.0033399999999999958,-0.0012525000000000036,-10.0,-13.504625907213715
2023-03-02,2023-03-03,0.08056,0.07949043,-0.0010695700000000058,-0.003740000000000007,-0.0010695700000000058,-10.0,-23.504625907213715
2023-04-12,2023-04-13,0.08343,0.08731,-0.003529980000000002,0.0038799999999999946,0.0038799999999999946,10.991563691578968,-12.513062215634747
2023-04-26,2023-04-27,0.07853,0.0801,-0.004084519999999994,0.001570000000000002,0.001570000000000002,3.8437809093847113,-8.669281306250035
2023-05-11,2023-05-12,0.0719,0.07229,-0.0031488199999999966,0.0003899999999999876,0.0003899999999999876,1.2385592063058162,-7.4307220999442185
2023-06-14,2023-06-15,0.06032,0.0615,-0.002348030000000001,0.0011800000000000005,0.0011800000000000005,5.025489452860484,-2.405232647083735
2023-07-10,2023-07-11,0.0652,0.06524,-0.0022629999999999872,4.000000000001225e-05,4.000000000001225e-05,0.17675651789665253,-2.2284761291870825
