,Open,High,Low,Close,Adj Close,Volume
2023-02-15,141.61000061035156,143.88999938964844,141.3000030517578,143.8000030517578,142.68023681640625,6728300
2023-02-16,142.91000366210938,143.38999938964844,141.67999267578125,141.82000732421875,140.71566772460938,8165300
2023-02-17,140.97999572753906,142.8300018310547,140.07000732421875,142.24000549316406,141.13238525390625,7948800
2023-02-21,140.69000244140625,141.33999633789062,138.75,139.6300048828125,138.54270935058594,9996300
2023-02-22,138.9199981689453,139.42999267578125,137.44000244140625,138.55999755859375,137.4810333251953,11107500
2023-02-23,138.72999572753906,140.1699981689453,137.94000244140625,139.6699981689453,138.5823974609375,8068000
2023-02-24,139.11000061035156,141.36000061035156,138.92999267578125,140.92999267578125,139.83258056640625,9126900
2023-02-27,142.11000061035156,143.30999755859375,141.72000122070312,142.16000366210938,141.05300903320312,10014700
2023-02-28,142.94000244140625,143.75999450683594,141.89999389648438,143.35000610351562,142.23374938964844,11019800
2023-03-01,142.10000610351562,143.4600067138672,141.8000030517578,142.5500030517578,141.43997192382812,7139200
2023-03-02,142.24000549316406,142.42999267578125,139.5399932861328,141.07000732421875,139.9715118408203,11106800
2023-03-03,141.50999450683594,143.74000549316406,141.0800018310547,143.66000366210938,142.5413360595703,9513100
2023-03-06,143.44000244140625,144.0399932861328,142.66000366210938,142.82000732421875,141.70787048339844,9261300
2023-03-07,142.00999450683594,142.30999755859375,137.80999755859375,138.6199951171875,137.5405731201172,11747600
2023-03-08,138.0,138.58999633789062,136.88999938964844,137.8000030517578,136.72695922851562,10002500
2023-03-09,136.75999450683594,137.35000610351562,129.22000122070312,130.33999633789062,129.32504272460938,25888100
2023-03-10,128.9600067138672,135.25999450683594,127.81999969482422,133.64999389648438,132.60926818847656,37599700
2023-03-13,131.2100067138672,133.8800048828125,129.41000366210938,131.25,130.22796630859375,42901100
2023-03-14,135.27999877929688,135.52999877929688,131.2899932861328,134.6199951171875,133.57171630859375,29648100
2023-03-15,130.97999572753906,130.99000549316406,126.7300033569336,128.25999450683594,127.26124572753906,34280600
2023-03-16,128.00999450683594,131.9499969482422,126.0199966430664,130.75,129.7318572998047,24558500
2023-03-17,128.3800048828125,128.47999572753906,125.44999694824219,125.80999755859375,124.830322265625,38396000
2023-03-20,126.98999786376953,129.47000122070312,126.01000213623047,127.13999938964844,126.14997100830078,22875500
2023-03-21,130.58999633789062,131.72999572753906,130.19000244140625,130.5500030517578,129.53341674804688,17807800
2023-03-22,130.55999755859375,130.66000366210938,127.08000183105469,127.18000030517578,126.18965911865234,17250200
2023-03-23,127.9000015258789,129.52999877929688,126.0199966430664,126.83999633789062,125.85230255126953,16677600
2023-03-24,125.62999725341797,125.68000030517578,123.11000061035156,124.91000366210938,123.93733978271484,22311100
2023-03-27,126.79000091552734,129.3800048828125,126.29000091552734,128.49000549316406,127.48946380615234,18853900
2023-03-28,128.7100067138672,129.33999633789062,127.73999786376953,128.8800048828125,127.87642669677734,10820500
2023-03-29,130.10000610351562,130.22000122070312,127.7699966430664,129.13999938964844,128.1343994140625,14595300
2023-03-30,129.9499969482422,130.1199951171875,127.6500015258789,128.75,127.7474365234375,12134700
2023-03-31,129.66000366210938,130.33999633789062,128.85000610351562,130.30999755859375,129.2952880859375,13105200
2023-04-03,129.91000366210938,131.44000244140625,129.41000366210938,130.16000366210938,129.14645385742188,11775400
2023-04-04,130.5,130.58999633789062,127.41000366210938,128.4199981689453,127.41999816894531,11579900
2023-04-05,126.80000305175781,128.14999389648438,126.45999908447266,127.61000061035156,127.61000061035156,9614700
2023-04-06,127.0,128.0800018310547,126.86000061035156,127.47000122070312,127.47000122070312,8760200
2023-04-10,126.54000091552734,128.22999572753906,126.22000122070312,127.88999938964844,127.88999938964844,9477300
2023-04-11,128.3000030517578,128.94000244140625,127.54000091552734,128.52000427246094,128.52000427246094,10516300
2023-04-12,129.17999267578125,130.42999267578125,128.05999755859375,128.5,128.5,11821000
2023-04-13,128.4600067138672,129.0399932861328,126.83000183105469,128.99000549316406,128.99000549316406,12450200
2023-04-14,135.14999389648438,139.1199951171875,134.89999389648438,138.72999572753906,138.72999572753906,43931300
2023-04-17,139.9499969482422,140.05999755859375,137.66000366210938,139.8300018310547,139.8300018310547,16050500
2023-04-18,140.27000427246094,141.77999877929688,139.02999877929688,141.39999389648438,141.39999389648438,13760100
2023-04-19,141.22999572753906,141.5,140.39999389648438,141.22000122070312,141.22000122070312,9158100
2023-04-20,139.91000366210938,141.42999267578125,139.83999633789062,140.80999755859375,140.80999755859375,10586200
2023-04-21,139.74000549316406,141.11000061035156,138.77999877929688,140.5399932861328,140.5399932861328,11842500
2023-04-24,140.4600067138672,141.10000610351562,140.0399932861328,140.72999572753906,140.72999572753906,7567500
2023-04-25,139.60000610351562,139.9600067138672,137.6300048828125,137.6699981689453,137.6699981689453,10629300
2023-04-26,137.6199951171875,137.80999755859375,134.0,135.22999572753906,135.22999572753906,14416100
2023-04-27,136.0,137.91000366210938,135.66000366210938,137.0500030517578,137.0500030517578,9041100
2023-04-28,136.55999755859375,138.32000732421875,135.6699981689453,138.24000549316406,138.24000549316406,9881800
2023-05-01,142.25999450683594,143.3699951171875,140.8300018310547,141.1999969482422,141.1999969482422,20415800
2023-05-02,141.39999389648438,142.41000366210938,138.42999267578125,138.9199981689453,138.9199981689453,14113400
2023-05-03,138.44000244140625,138.6699981689453,135.75999450683594,135.97999572753906,135.97999572753906,12930900
2023-05-04,134.9600067138672,135.72000122070312,131.80999755859375,134.1199951171875,134.1199951171875,17089200
2023-05-05,136.44000244140625,137.8800048828125,135.91000366210938,136.74000549316406,136.74000549316406,11259100
2023-05-08,137.49000549316406,137.97000122070312,136.47999572753906,137.07000732421875,137.07000732421875,7484900
2023-05-09,135.92999267578125,136.9499969482422,135.2100067138672,136.41000366210938,136.41000366210938,7343600
2023-05-10,137.9499969482422,138.05999755859375,134.8699951171875,136.47999572753906,136.47999572753906,8133400
2023-05-11,135.0,136.80999755859375,134.89999389648438,136.0500030517578,136.0500030517578,7057300
2023-05-12,136.82000732421875,136.99000549316406,133.1300048828125,134.10000610351562,134.10000610351562,9986400
2023-05-15,134.27000427246094,135.6699981689453,133.9600067138672,135.22999572753906,135.22999572753906,7639500
2023-05-16,135.4600067138672,135.94000244140625,133.9600067138672,134.32000732421875,134.32000732421875,6477200
2023-05-17,135.89999389648438,138.58999633789062,135.4600067138672,138.4499969482422,138.4499969482422,12711500
2023-05-18,138.27000427246094,139.72999572753906,137.75999450683594,139.5,139.5,10999600
2023-05-19,139.7899932861328,140.49000549316406,138.1300048828125,139.17999267578125,139.17999267578125,13490700
2023-05-22,141.0,141.63999938964844,137.66000366210938,138.02999877929688,138.02999877929688,11402500
2023-05-23,137.5399932861328,139.02999877929688,136.4600067138672,136.58999633789062,136.58999633789062,9514900
2023-05-24,135.39999389648438,136.35000610351562,135.0800018310547,135.33999633789062,135.33999633789062,8578000
2023-05-25,134.82000732421875,136.27000427246094,134.5800018310547,135.6699981689453,135.6699981689453,8472500
2023-05-26,136.11000061035156,137.60000610351562,135.6300048828125,136.94000244140625,136.94000244140625,8579900
2023-05-30,136.8000030517578,137.72000122070312,136.02000427246094,137.4600067138672,137.4600067138672,7399900
2023-05-31,136.72999572753906,136.83999633789062,134.39999389648438,135.7100067138672,135.7100067138672,14219900
2023-06-01,136.52000427246094,138.22999572753906,135.4499969482422,137.5800018310547,137.5800018310547,12248100
2023-06-02,139.55999755859375,141.47999572753906,139.33999633789062,140.47000122070312,140.47000122070312,12917200
2023-06-05,140.11000061035156,140.11000061035156,138.1300048828125,139.08999633789062,139.08999633789062,8511900
2023-06-06,138.67999267578125,140.10000610351562,138.2100067138672,139.33999633789062,139.33999633789062,9329500
2023-06-07,139.5500030517578,141.27000427246094,138.8300018310547,140.69000244140625,140.69000244140625,9281400
2023-06-08,140.6699981689453,140.88999938964844,139.47999572753906,140.72999572753906,140.72999572753906,7368100
2023-06-09,140.35000610351562,141.8000030517578,140.2100067138672,141.00999450683594,141.00999450683594,7249100
2023-06-12,141.07000732421875,141.32000732421875,139.75999450683594,141.0,141.0,7596600
2023-06-13,140.47999572753906,142.8699951171875,140.13999938964844,142.02000427246094,142.02000427246094,7701600
2023-06-14,143.0,143.61000061035156,140.6999969482422,141.49000549316406,141.49000549316406,9068700
2023-06-15,140.58999633789062,143.39999389648438,140.02999877929688,143.08999633789062,143.08999633789062,9343100
2023-06-16,143.0500030517578,143.97000122070312,142.5,143.25999450683594,143.25999450683594,13812100
2023-06-20,142.61000061035156,143.0,141.0399932861328,142.52999877929688,142.52999877929688,8428600
2023-06-21,142.89999389648438,144.02000427246094,141.69000244140625,142.32000732421875,142.32000732421875,9926500
2023-06-22,142.30999755859375,142.60000610351562,138.9499969482422,139.5800018310547,139.5800018310547,10075200
2023-06-23,138.5399932861328,139.17999267578125,137.6199951171875,138.85000610351562,138.85000610351562,9907500
2023-06-26,138.8699951171875,140.00999450683594,137.69000244140625,139.19000244140625,139.19000244140625,8427500
