Date,Open_SPY,High_SPY,Low_SPY,Close_SPY,Adj_Close_SPY,Volume_SPY,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Adj_Close_AAPL,Volume_AAPL
2022-01-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-01-04,1.006130618313187,1.004457475893285,1.0036509031264464,0.9996650610936104,0.9996650389999653,0.979502726089266,1.026992087962289,1.0003280706309703,1.007934209386366,0.9873084026794637,0.9873083521255326,0.9504488079480974
2022-01-05,1.0018056180793236,1.000272062113952,0.9882452099768424,0.9804693501514444,0.9804693731768386,1.438578360273132,1.010009552724337,0.985181503491299,0.9827246232162841,0.9610461153130557,0.9610461514314405,0.904770791641903
2022-01-06,0.982343117026938,0.9852882731202186,0.9822306356035059,0.979548284129639,0.9795482140744189,1.1952807417825129,0.9711521968734713,0.9585520470873136,0.96584318780657,0.9450030503327113,0.9450029437776524,0.9274183900719605
2022-01-07,0.9824690829310562,0.9818980981772542,0.9805845476658674,0.9756756288856475,0.9756756567600147,1.1712358363080413,0.972220646738229,0.9522090701016518,0.9624106258387246,0.9459370549152943,0.9459369864139714,0.829848240801088
2022-01-10,0.9714466178154745,0.9746572863566789,0.9635960751760936,0.9744615312476663,0.9744614640156977,1.6425616707170398,0.9507957042686597,0.9432414446321571,0.9463169873135937,0.9460469624646854,0.9460470080952617,1.0217986963083763
2022-01-11,0.9767583936797151,0.9832583448826681,0.9750975664059208,0.9833371886762668,0.9833371783097283,1.022498149121624,0.9690153829494382,0.957895822389302,0.9612289734435602,0.9619252080383915,0.9619252255106199,0.7286805457856843
2022-01-12,0.9901112920936596,0.9902689257359202,0.9896380635246068,0.9859956823992128,0.9859957391077008,0.9303299104697791,0.990384037022663,0.9688319550806893,0.9837375539898456,0.964397582972864,0.9643975420767391,0.715922130696473
2022-01-13,0.9913710152070191,0.9895992442037838,0.9780310150300279,0.9724100544021788,0.9724100977038264,1.2546492138239285,0.988472119267561,0.9657698512768722,0.9666872252316874,0.9460469624646854,0.9460470080952617,0.8087615886624193
2022-01-14,0.9682763263934193,0.9732970396512649,0.9705602785114583,0.972807790360825,0.9728077862178298,1.3195716971109783,0.9635044400475808,0.9502405628797593,0.9627482408087716,0.950881888619136,0.9508818732472429,0.7698575624546
2022-01-18,0.9652320008754821,0.9625614430889805,0.9608736766780337,0.9555797416837186,0.9555797628088897,1.5097264002686182,0.9644603989251319,0.9434601305741136,0.9532946781937737,0.9329158187814814,0.9329157808976991,0.8704998377802597
2022-01-19,0.961851808994683,0.961828982904728,0.9527487298511372,0.9456574241287995,0.9456574343845021,1.5048893463715902,0.955969174208897,0.9354768004336006,0.9337684777007974,0.9133014710425463,0.9133014775040758,0.9074256445004637
2022-01-20,0.9526559135609919,0.9600083381290135,0.9380605556073288,0.9351908228656142,0.9351907043972773,1.684088776108394,0.9389866389709451,0.9278214574879868,0.9238646473078426,0.9038514338324275,0.9038514522946497,0.8749386292575504
