Date,Open_SPY,High_SPY,Low_SPY,Close_SPY,Adj_Close_SPY,Volume_SPY,Open_BA,High_BA,Low_BA,Close_BA,Adj_Close_BA,Volume_BA,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Adj_Close_MSFT,Volume_MSFT
2022-02-01,450.6799926757813,453.6300048828125,446.9400024414063,452.9500122070313,442.3810729980469,123155400.0,202.47999572753903,208.88999938964844,200.5,208.33999633789065,208.33999633789065,12265100.0,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,304.46392822265625,40950400.0
2022-02-02,455.5,458.1199951171875,453.0499877929688,457.3500061035156,446.6784057617188,117361000.0,205.42999267578125,208.38999938964844,203.2100067138672,207.5200042724609,207.5200042724609,7843700.0,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,309.0985107421875,36636000.0
2022-02-03,450.9500122070313,452.9700012207031,445.7099914550781,446.6000061035156,436.1792602539063,118024400.0,206.05999755859372,209.1000061035156,204.25999450683597,206.38999938964844,206.38999938964844,7054700.0,309.489990234375,311.2300109863281,299.9599914550781,301.25,297.05841064453125,43730000.0
2022-02-04,446.3500061035156,452.7799987792969,443.8299865722656,448.7000122070313,438.2301940917969,118454400.0,205.0,208.25,203.1000061035156,206.4499969482422,206.4499969482422,5952600.0,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,301.6831359863281,35096500.0
2022-02-07,449.510009765625,450.989990234375,445.8500061035156,447.260009765625,436.8238525390625,84472900.0,205.7899932861328,214.3699951171875,205.4199981689453,211.9199981689453,211.9199981689453,11816900.0,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,296.7625427246094,28533300.0
2022-02-08,446.7300109863281,451.9200134277344,445.2200012207031,450.9400024414063,440.4179992675781,81012000.0,212.67999267578125,213.8699951171875,209.69000244140625,213.2700042724609,213.2700042724609,7356200.0,301.25,305.5599975585937,299.95001220703125,304.5599975585937,300.32232666015625,32421200.0
2022-02-09,455.2200012207031,457.8800048828125,455.010009765625,457.5400085449219,446.8639831542969,92589900.0,214.91000366210935,217.0399932861328,213.3000030517578,215.8600006103516,215.8600006103516,7587700.0,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,306.8797912597656,31284700.0
2022-02-10,451.3399963378906,457.7099914550781,447.2000122070313,449.3200073242188,438.8357849121094,140103700.0,213.7100067138672,223.22999572753903,213.6999969482422,218.75,218.75,11695900.0,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,298.17266845703125,45386200.0
2022-02-11,449.4100036621094,451.6099853515625,438.9400024414063,440.4599914550781,430.1824645996094,153214600.0,217.8699951171875,221.4199981689453,210.2700042724609,212.3000030517578,212.3000030517578,11443700.0,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,290.9348449707031,39175600.0
2022-02-14,439.9200134277344,441.6000061035156,435.3399963378906,439.0199890136719,428.7760925292969,123006300.0,213.0,215.6300048828125,208.75999450683597,210.0399932861328,210.0399932861328,6481400.0,293.7699890136719,296.760009765625,291.3500061035156,295.0,290.8953552246094,36359500.0
2022-02-15,443.7300109863281,446.2799987792969,443.1799926757813,446.1000061035156,435.69091796875,88482700.0,214.83999633789065,219.5399932861328,213.69000244140625,217.72999572753903,217.72999572753903,10448500.0,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,296.2892150878906,27058300.0
2022-02-16,443.9299926757813,448.05999755859375,441.9400024414063,446.6000061035156,436.1792602539063,84863600.0,216.1000061035156,219.67999267578125,215.27999877929688,218.92999267578125,218.92999267578125,5698900.0,298.3699951171875,300.8699951171875,293.67999267578125,299.5,295.9433898925781,29982100.0
2022-02-17,443.2200012207031,446.5700073242188,436.4200134277344,437.05999755859375,426.8618469238281,102259100.0,218.47000122070312,218.5800018310547,212.6699981689453,213.5800018310547,213.5800018310547,6176600.0,296.3599853515625,296.79998779296875,290.0,290.7300109863281,287.2775573730469,32461600.0
2022-02-18,437.3299865722656,438.6600036621094,431.8200073242188,434.2300109863281,424.097900390625,132642900.0,212.55999755859372,214.72999572753903,208.6000061035156,209.02999877929688,209.02999877929688,6973600.0,293.04998779296875,293.8599853515625,286.3099975585937,287.92999267578125,284.5107421875,34264000.0
2022-02-22,431.8900146484375,435.5,425.8599853515625,429.5700073242188,419.5466003417969,124391800.0,205.0,206.8999938964844,197.82000732421875,198.7400054931641,198.7400054931641,10382100.0,285.0,291.5400085449219,284.5,287.7200012207031,284.3033142089844,41736100.0
2022-02-23,432.6600036621094,433.260009765625,421.3500061035156,421.9500122070313,412.10443115234375,132578000.0,201.1300048828125,203.25,195.91000366210935,196.4199981689453,196.4199981689453,7326300.0,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,276.9417724609375,37811200.0
2022-02-24,411.0199890136719,428.760009765625,410.6400146484375,428.2999877929688,418.3062133789063,213942900.0,189.2899932861328,198.8600006103516,186.8800048828125,198.42999267578125,198.42999267578125,12207600.0,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,291.0917053222656,56989700.0
2022-02-25,429.6099853515625,437.8399963378906,427.8599853515625,437.75,427.5357360839844,121804500.0,201.08999633789065,204.07000732421875,199.1000061035156,201.47999572753903,201.47999572753903,8730300.0,295.1400146484375,297.6300048828125,291.6499938964844,297.3099975585937,293.7794189453125,32546700.0
2022-02-28,432.0299987792969,438.2000122070313,430.7000122070313,436.6300048828125,426.44189453125,145615000.0,198.5800018310547,207.30999755859372,196.75,205.33999633789065,205.33999633789065,9859300.0,294.3099975585937,299.1400146484375,293.0,298.7900085449219,295.2418518066406,34627500.0
2022-03-01,435.0400085449219,437.1700134277344,427.1099853515625,429.9800109863281,419.9470520019531,137785900.0,203.1100006103516,203.5,192.92999267578125,194.91000366210935,194.91000366210935,11799500.0,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,291.44744873046875,31217800.0
2022-03-02,432.3699951171875,439.7200012207031,431.5700073242188,437.8900146484375,427.6724853515625,117726500.0,196.2700042724609,199.8500061035156,194.63999938964844,197.80999755859372,197.80999755859372,7463400.0,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,296.6252136230469,31873000.0
2022-03-03,440.4700012207031,441.1099853515625,433.7999877929688,435.7099914550781,425.5433349609375,105501700.0,197.94000244140625,198.5,188.7100067138672,188.8500061035156,188.8500061035156,12424500.0,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,292.4059143066406,27314500.0
2022-03-04,431.75,433.3699951171875,427.8800048828125,432.1700134277344,422.0859375,113978200.0,187.3699951171875,188.32000732421875,178.97000122070312,180.83999633789065,180.83999633789065,13084000.0,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,286.4178771972656,32356500.0
2022-03-07,431.5499877929688,432.2999877929688,419.3599853515625,419.4299926757813,409.6431884765625,137896600.0,181.02999877929688,182.72000122070312,169.05999755859375,169.1699981689453,169.1699981689453,12847500.0,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,275.5979309082031,43157200.0
2022-03-08,419.6199951171875,427.2099914550781,415.1199951171875,416.25,406.5373840332031,164772700.0,169.72999572753906,180.82000732421875,167.5800018310547,173.8000030517578,173.8000030517578,13715500.0,277.79998779296875,283.9599914550781,270.0,275.8500061035156,272.57421875,48159500.0
2022-03-09,425.1400146484375,429.510009765625,422.8200073242188,427.4100036621094,417.43701171875,116990800.0,179.8000030517578,182.8699951171875,177.41000366210938,178.55999755859375,178.55999755859375,10062100.0,283.44000244140625,289.6000061035156,280.7799987792969,288.5,285.07403564453125,35204500.0
2022-03-10,422.5199890136719,426.4299926757813,420.4400024414063,425.4800109863281,415.5520324707031,93972700.0,175.75999450683594,182.0200042724609,175.38999938964844,178.38999938964844,178.38999938964844,8364100.0,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,282.1985778808594,30628000.0
2022-03-11,428.1199951171875,428.7699890136719,419.5299987792969,420.0700073242188,410.2682800292969,95636300.0,183.58999633789065,184.8600006103516,175.9499969482422,176.22999572753906,176.22999572753906,9373600.0,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,276.7441101074219,27209300.0
2022-03-14,420.8900146484375,424.5499877929688,415.7900085449219,417.0,407.2699279785156,95729200.0,175.8800048828125,178.22999572753906,172.57000732421875,175.52000427246094,175.52000427246094,8138900.0,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,273.1572265625,30660700.0
2022-03-15,419.7699890136719,426.8399963378906,418.4200134277344,426.1700134277344,416.2259826660156,106219100.0,176.3000030517578,180.5,175.60000610351562,179.88999938964844,179.88999938964844,8051500.0,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,283.7400817871094,34245100.0
2022-03-16,429.8900146484375,435.6799926757813,424.7999877929688,435.6199951171875,425.4554443359375,144954800.0,183.38999938964844,189.6000061035156,182.3000030517578,188.9900054931641,188.9900054931641,12077500.0,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,290.8940734863281,37826300.0
2022-03-17,433.5899963378906,441.0700073242188,433.1900024414063,441.0700073242188,430.77825927734375,102676900.0,186.3600006103516,190.2400054931641,185.2700042724609,190.19000244140625,190.19000244140625,8126600.0,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,291.7142333984375,30816600.0
2022-03-18,438.0,444.8599853515625,437.2200012207031,444.5199890136719,435.4964904785156,106345500.0,192.07000732421875,193.3800048828125,190.1000061035156,192.8300018310547,192.8300018310547,12849600.0,295.3699951171875,301.0,292.7300109863281,300.42999267578125,296.8623352050781,43390600.0
2022-03-21,444.3399963378906,446.4599914550781,440.6799926757813,444.3900146484375,435.369140625,88349800.0,184.3999938964844,187.2700042724609,180.6100006103516,185.8999938964844,185.8999938964844,27369600.0,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,295.6074523925781,28351200.0
2022-03-22,445.8599853515625,450.5799865722656,445.8599853515625,449.5899963378906,440.4635925292969,74650400.0,185.2400054931641,192.8600006103516,184.5200042724609,191.0399932861328,191.0399932861328,14378500.0,299.79998779296875,305.0,298.7699890136719,304.0599975585937,300.4492492675781,27599700.0
2022-03-23,446.9100036621094,448.489990234375,443.7099914550781,443.7999877929688,434.7911071777344,79426100.0,189.6699981689453,190.16000366210935,185.02999877929688,186.0399932861328,186.0399932861328,8297800.0,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,295.9335021972656,25715400.0
2022-03-24,445.9400024414063,450.5,444.760009765625,450.489990234375,441.3452758789063,64736900.0,186.3500061035156,189.19000244140625,184.72000122070312,189.0500030517578,189.0500030517578,7094400.0,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,300.48876953125,24484500.0
2022-03-25,451.1600036621094,452.9800109863281,448.4299926757813,452.6900024414063,443.5006408691406,77101300.0,187.75999450683597,191.6999969482422,186.92999267578125,188.9499969482422,188.9499969482422,6365600.0,305.2300109863281,305.5,299.2900085449219,303.67999267578125,300.07373046875,22566500.0
2022-03-28,452.05999755859375,455.9100036621094,450.05999755859375,455.9100036621094,446.6553039550781,68529800.0,188.42999267578125,189.25999450683597,184.47000122070312,188.16000366210935,188.16000366210935,6904100.0,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,307.0104064941406,29578200.0
2022-03-29,460.0199890136719,462.0700073242188,457.1799926757813,461.5499877929688,452.1808166503906,86581500.0,191.6199951171875,196.3600006103516,191.1999969482422,193.8000030517578,193.8000030517578,8438700.0,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,311.6644897460937,30393400.0
2022-03-30,460.3399963378906,461.2000122070313,456.4700012207031,458.7000122070313,449.388671875,79666900.0,192.32000732421875,197.4499969482422,191.3600006103516,194.91000366210935,194.91000366210935,9959300.0,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,310.1328430175781,28163600.0
2022-03-31,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,442.4719848632813,121699900.0,195.0,197.5800018310547,191.4499969482422,191.5,191.5,6447900.0,313.8999938964844,315.1400146484375,307.8900146484375,308.3099975585937,304.6487731933594,33422100.0
2022-04-01,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,443.7259826660156,89048800.0,192.5800018310547,192.6199951171875,188.77999877929688,190.75999450683597,190.75999450683597,4862100.0,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,305.74560546875,27110500.0
2022-04-04,453.1300048828125,456.9100036621094,452.260009765625,456.7999877929688,447.5271911621094,59601000.0,190.0200042724609,191.83999633789065,186.91000366210935,191.17999267578125,191.17999267578125,7792100.0,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,311.22967529296875,24289600.0
2022-04-05,455.2200012207031,457.8299865722656,449.8200073242188,451.0299987792969,441.8743286132813,74214500.0,189.6999969482422,192.3500061035156,182.5200042724609,182.6499938964844,182.6499938964844,9371600.0,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,307.1882629394531,23156700.0
2022-04-06,446.8900146484375,448.9299926757813,443.4700012207031,446.5199890136719,437.4559020996094,106898000.0,180.3999938964844,180.57000732421875,176.5800018310547,178.72000122070312,178.72000122070312,8173900.0,305.19000244140625,307.0,296.7099914550781,299.5,295.9433898925781,40110400.0
2022-04-07,445.5899963378906,450.6900024414063,443.5299987792969,448.7699890136719,439.6602478027344,78097200.0,178.1300048828125,178.66000366210938,173.8699951171875,177.97000122070312,177.97000122070312,7517800.0,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,297.7912292480469,31411200.0
2022-04-08,447.9700012207031,450.6300048828125,445.9400024414063,447.5700073242188,438.4845581054688,79272700.0,176.5399932861328,178.1300048828125,174.24000549316406,175.1999969482422,175.1999969482422,6524100.0,300.44000244140625,301.1199951171875,296.2799987792969,296.9700012207031,293.4434509277344,24361900.0
2022-04-11,444.1099853515625,445.0,439.3900146484375,439.9200134277344,430.9898681640625,89770500.0,173.83999633789062,179.6699981689453,173.39999389648438,175.02999877929688,175.02999877929688,6001100.0,291.7900085449219,292.6099853515625,285.0,285.260009765625,281.8725280761719,34569300.0
2022-04-12,443.0799865722656,445.75,436.6499938964844,438.2900085449219,429.3929748535156,84363600.0,175.5,178.5,174.52999877929688,176.27999877929688,176.27999877929688,6125100.0,289.239990234375,290.739990234375,280.489990234375,282.0599975585937,278.7105407714844,30966700.0
2022-04-13,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,434.3110961914063,74070400.0,176.9600067138672,183.4600067138672,176.9600067138672,182.8699951171875,182.8699951171875,7399900.0,282.7300109863281,288.5799865722656,281.29998779296875,287.6199951171875,284.2044982910156,21907200.0
2022-04-14,443.5499877929688,444.7300109863281,437.6799926757813,437.7900085449219,428.9031372070313,97869500.0,182.75,185.5399932861328,181.63999938964844,181.94000244140625,181.94000244140625,5144600.0,288.0899963378906,288.3099975585937,279.32000732421875,279.8299865722656,276.5069580078125,28221600.0
2022-04-18,436.80999755859375,439.75,435.6099853515625,437.9700012207031,429.0794677734375,66002500.0,181.4499969482422,182.4600067138672,178.5500030517578,179.85000610351562,179.85000610351562,5042600.0,278.9100036621094,282.4599914550781,278.3399963378906,280.5199890136719,277.18878173828125,20778000.0
2022-04-19,437.8599853515625,445.7999877929688,437.6799926757813,445.0400085449219,436.0059509277344,77821000.0,180.3600006103516,187.6100006103516,180.27999877929688,185.97999572753903,185.97999572753903,7485600.0,279.3800048828125,286.1700134277344,278.4100036621094,285.29998779296875,281.9120178222656,22297700.0
2022-04-20,446.9200134277344,447.5700073242188,443.4800109863281,444.7099914550781,435.6826477050781,65224400.0,187.2400054931641,187.33999633789065,182.8600006103516,183.5500030517578,183.5500030517578,6824300.0,289.3999938964844,289.70001220703125,285.3699951171875,286.3599853515625,282.9594421386719,22906700.0
2022-04-21,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,429.1676330566406,85417300.0,188.72999572753903,189.8500061035156,180.5500030517578,181.0200042724609,181.0200042724609,7446100.0,288.5799865722656,293.29998779296875,280.0599975585937,280.8099975585937,277.475341796875,29454600.0
2022-04-22,436.9100036621094,438.0799865722656,425.4400024414063,426.0400085449219,417.3916320800781,132471800.0,180.77999877929688,182.6699981689453,176.5,176.9199981689453,176.9199981689453,6372400.0,281.67999267578125,283.20001220703125,273.3800048828125,274.0299987792969,270.77587890625,29405800.0
2022-04-25,423.6700134277344,428.6900024414063,418.8399963378906,428.510009765625,419.81146240234375,119647700.0,174.50999450683594,176.0800018310547,172.4499969482422,175.91000366210938,175.91000366210938,6293100.0,273.2900085449219,281.1099853515625,270.7699890136719,280.7200012207031,277.38641357421875,35678900.0
2022-04-26,425.8299865722656,426.0400085449219,416.0700073242188,416.1000061035156,407.65338134765625,103996300.0,174.75999450683594,174.8699951171875,166.85000610351562,167.0399932861328,167.0399932861328,9277300.0,277.5,278.3599853515625,270.0,270.2200012207031,267.0111083984375,46518400.0
2022-04-27,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,408.7996520996094,122030000.0,161.25,161.25,146.0,154.4600067138672,154.4600067138672,40371700.0,282.1000061035156,290.9700012207031,279.1600036621094,283.2200012207031,279.8567199707031,63477700.0
2022-04-28,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,419.1256713867188,105449100.0,156.61000061035156,156.7899932861328,149.0,154.22000122070312,154.22000122070312,13518800.0,285.19000244140625,290.9800109863281,281.4599914550781,289.6300048828125,286.1905822753906,33646600.0
2022-04-29,423.5899963378906,425.8699951171875,411.2099914550781,412.0,403.6365966796875,145491100.0,153.44000244140625,157.02999877929688,148.52000427246094,148.83999633789062,148.83999633789062,10880300.0,288.6099853515625,289.8800048828125,276.5,277.5199890136719,274.22442626953125,37073900.0
2022-05-02,412.0700073242188,415.9200134277344,405.0199890136719,414.4800109863281,406.0663146972656,158312500.0,148.02000427246094,149.4499969482422,143.3800048828125,148.61000061035156,148.61000061035156,12399200.0,277.7099914550781,284.94000244140625,276.2200012207031,284.4700012207031,281.0918884277344,35151100.0
2022-05-03,415.010009765625,418.9299926757813,413.3599853515625,416.3800048828125,407.927734375,100028200.0,149.08999633789062,154.4499969482422,147.91000366210938,153.5800018310547,153.5800018310547,10149500.0,283.9599914550781,284.1300048828125,280.1499938964844,281.7799987792969,278.433837890625,25978600.0
2022-05-04,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,420.3503112792969,144247900.0,152.91000366210938,157.13999938964844,150.77000427246094,156.97000122070312,156.97000122070312,9550600.0,282.5899963378906,290.8800048828125,276.7300109863281,289.9800109863281,286.5364685058594,33599300.0
2022-05-05,424.5499877929688,425.0,409.4400024414063,413.80999755859375,405.409912109375,172929100.0,155.69000244140625,157.99000549316406,149.0500030517578,150.47000122070312,150.47000122070312,7950800.0,285.5400085449219,286.3500061035156,274.3399963378906,277.3500061035156,274.0564270019531,43260400.0
2022-05-06,411.1000061035156,414.7999877929688,405.7300109863281,411.3399963378906,402.9900207519531,151770800.0,149.9600067138672,150.89999389648438,145.85000610351562,148.89999389648438,148.89999389648438,7697900.0,274.8099975585937,279.25,271.2699890136719,274.7300109863281,271.467529296875,37780300.0
2022-05-09,405.1000061035156,406.4100036621094,396.5,398.1700134277344,390.08740234375,155586100.0,146.0,146.9499969482422,132.64999389648438,133.30999755859375,133.30999755859375,12593800.0,270.0599975585937,272.3599853515625,263.32000732421875,264.5799865722656,261.4380798339844,47726000.0
2022-05-10,404.489990234375,406.0799865722656,394.8200073242188,399.0899963378906,390.98870849609375,132497200.0,136.75999450683594,137.83999633789062,130.3300018310547,132.9499969482422,132.9499969482422,11781400.0,271.69000244140625,273.75,265.07000732421875,269.5,266.2996826171875,39336400.0
2022-05-11,398.0700073242188,404.0400085449219,391.9599914550781,392.75,384.77740478515625,142361000.0,132.9499969482422,138.9600067138672,129.11000061035156,129.38999938964844,129.38999938964844,11388400.0,265.67999267578125,271.3599853515625,259.29998779296875,260.54998779296875,257.4559326171875,48975900.0
2022-05-12,389.3699951171875,395.7999877929688,385.1499938964844,392.3399963378906,384.375732421875,125090800.0,126.88999938964844,128.52999877929688,120.27999877929688,123.13999938964844,123.13999938964844,15891300.0,257.69000244140625,259.8800048828125,250.0200042724609,255.3500061035156,252.3177032470703,51033800.0
2022-05-13,396.7099914550781,403.1799926757813,395.6099853515625,401.7200012207031,393.5653076171875,104174400.0,124.9800033569336,130.8000030517578,122.37999725341795,127.1999969482422,127.1999969482422,20891500.0,257.3500061035156,263.0400085449219,255.3500061035156,261.1199951171875,258.0191650390625,34925100.0
2022-05-16,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,391.9684143066406,78622400.0,127.0500030517578,131.1199951171875,122.3499984741211,124.0500030517578,124.0500030517578,10631600.0,259.9599914550781,265.82000732421875,255.77999877929688,261.5,258.3946533203125,32550900.0
2022-05-17,406.5299987792969,408.5700073242188,402.5799865722656,408.3200073242188,400.0313720703125,83029700.0,126.91000366210938,132.8300018310547,125.79000091552734,132.0500030517578,132.0500030517578,12154200.0,266.1099853515625,268.3299865722656,262.4599914550781,266.82000732421875,263.6514892578125,28828800.0
2022-05-18,403.5,403.7999877929688,390.5499877929688,391.8599853515625,383.9054870605469,117674500.0,130.33999633789062,132.10000610351562,124.36000061035156,125.5199966430664,125.5199966430664,9567600.0,263.0,263.6000061035156,252.7700042724609,254.0800018310547,251.6475372314453,31356000.0
2022-05-19,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,381.5541687011719,98510700.0,124.4000015258789,128.39999389648438,123.6999969482422,127.13999938964844,127.13999938964844,8075800.0,253.8999938964844,257.6700134277344,251.8800048828125,253.13999938964844,250.71653747558597,32692300.0
2022-05-20,393.25,397.0299987792969,380.5400085449219,389.6300048828125,381.7207336425781,131432200.0,128.77000427246094,128.85000610351562,117.08000183105467,120.6999969482422,120.6999969482422,18822200.0,257.239990234375,258.5400085449219,246.44000244140625,252.55999755859372,250.14205932617188,39199300.0
