Date_open,Date_close,Price_open,Price_close,Points,Usdt,Pcnt_cng,Avg_vol5
2020-01-02 03:30:00,2020-01-02 03:45:00,7141.86,7127.29,-14.569999999999709,-0.14569999999999708,0.003496620584574741,2.1055267721706676
2020-01-02 13:30:00,2020-01-02 13:45:00,7119.28,7127.24,7.960000000000036,0.07960000000000036,0.005006219340051238,11.52319135369574
2020-01-05 18:30:00,2020-01-05 18:45:00,7431.68,7436.25,4.569999999999709,0.04569999999999709,0.0038496595356816454,2.9994254124377258
2020-01-08 20:00:00,2020-01-08 20:15:00,7927.65,7941.89,14.240000000000691,0.1424000000000069,0.015000534269008232,2.3745611092549725
2020-01-11 10:45:00,2020-01-11 11:00:00,8057.89,8041.0,-16.890000000000327,-0.16890000000000327,0.005984160663179625,1.5792438455172655
2020-01-12 00:00:00,2020-01-12 00:15:00,7990.98,8042.96,51.98000000000047,0.5198000000000047,0.009597913841867492,3.5057532775500846
2020-01-12 21:45:00,2020-01-12 22:00:00,8103.58,8128.91,25.329999999999927,0.2532999999999993,0.004994928943820591,2.6668206441859486
2020-01-13 12:00:00,2020-01-13 12:15:00,8065.0,8085.0,20.0,0.2,0.006117338538739898,3.3646996492958023
2020-01-13 15:15:00,2020-01-13 15:30:00,8082.51,8084.28,1.769999999999527,0.01769999999999527,0.0008640830706471081,1.1178276384680432
2020-01-14 16:00:00,2020-01-14 16:15:00,8601.85,8564.54,-37.30999999999949,-0.37309999999999494,0.013132835875690583,3.307066871153251
2020-01-15 15:30:00,2020-01-15 15:45:00,8774.71,8768.17,-6.539999999999054,-0.06539999999999055,0.009612997015760944,1.163645605020138
2020-01-16 09:15:00,2020-01-16 09:30:00,8619.31,8634.1,14.790000000000873,0.14790000000000875,0.009065135614888708,2.190685457835811
2020-01-17 12:00:00,2020-01-17 12:15:00,8857.45,8849.26,-8.19000000000051,-0.0819000000000051,0.011136292591434822,3.593768657744629
2020-01-17 19:45:00,2020-01-17 20:00:00,8883.8,8916.77,32.970000000001164,0.32970000000001165,0.008140265789558874,2.0677981802955383
2020-01-20 11:45:00,2020-01-20 12:00:00,8622.74,8639.51,16.770000000000437,0.16770000000000437,0.004619774760007253,2.962654889913678
2020-01-23 01:30:00,2020-01-23 01:45:00,8612.25,8601.26,-10.989999999999782,-0.10989999999999782,0.006040678208663093,3.8144607053193615
2020-01-24 09:30:00,2020-01-24 09:45:00,8293.15,8272.01,-21.139999999999418,-0.21139999999999418,0.0056532738630504465,2.060996284688524
2020-01-25 00:45:00,2020-01-25 01:00:00,8313.7,8330.37,16.670000000000073,0.16670000000000074,0.014756666690368184,2.5077006400440336
2020-01-30 00:00:00,2020-01-30 00:15:00,9283.17,9246.43,-36.73999999999978,-0.36739999999999784,0.007005282040420743,3.035109293494312
2020-01-31 04:00:00,2020-01-31 04:15:00,9431.21,9446.09,14.880000000001019,0.1488000000000102,0.00437995502866148,2.4006118484712657
2020-01-31 05:45:00,2020-01-31 06:00:00,9356.16,9365.0,8.840000000000146,0.08840000000000146,0.008191082140854433,1.945179610128022
2020-02-03 07:15:00,2020-02-03 07:30:00,9372.8,9375.16,2.360000000000582,0.02360000000000582,0.004587935429057001,1.683306064960378
2020-02-04 04:45:00,2020-02-04 05:00:00,9274.74,9278.94,4.200000000000728,0.042000000000007275,0.004549684291192612,2.5969927412664204
2020-02-04 09:15:00,2020-02-04 09:30:00,9206.35,9213.27,6.920000000000073,0.06920000000000073,0.006647633351891761,3.2138062076850185
2020-02-06 22:45:00,2020-02-06 23:00:00,9699.61,9739.23,39.61999999999898,0.39619999999998984,0.006732982706218716,2.5486583618008414
2020-02-08 02:45:00,2020-02-08 03:00:00,9738.24,9703.53,-34.70999999999913,-0.34709999999999125,0.005971374150993086,4.1005742664392795
2020-02-14 07:15:00,2020-02-14 07:30:00,10166.49,10128.68,-37.80999999999949,-0.37809999999999494,0.004261508325171422,1.7396372787154353
2020-02-14 22:00:00,2020-02-14 22:15:00,10323.62,10348.98,25.359999999998763,0.2535999999999876,0.005075036525614175,1.7271375144913046
2020-02-15 07:30:00,2020-02-15 07:45:00,10229.98,10236.13,6.149999999999636,0.06149999999999636,0.0024388127145906742,1.3881131724091103
2020-02-16 05:45:00,2020-02-16 06:00:00,9964.19,9960.43,-3.7600000000002183,-0.03760000000000218,0.004332728789763605,2.177168020235535
2020-02-16 11:00:00,2020-02-16 11:15:00,9945.0,9975.02,30.020000000000437,0.30020000000000435,0.0035369678266183656,2.448824292564209
2020-02-17 10:15:00,2020-02-17 10:30:00,9746.49,9730.41,-16.079999999999927,-0.16079999999999928,0.0061700825940654855,3.488686562126239
2020-02-18 09:00:00,2020-02-18 09:15:00,9725.48,9693.5,-31.979999999999563,-0.31979999999999564,0.005526850472364325,2.4754142859639905
