Date_open,Date_close,Price_open,Price_close,Points,Usdt
2020-02-05 16:00:00,2020-02-05 16:30:00,9561.05,9568.7,-7.650000000001455,-0.07650000000001456
2020-02-07 22:45:00,2020-02-07 23:15:00,9821.79,9813.05,8.7400000000016,0.087400000000016
2020-02-08 08:15:00,2020-02-08 08:45:00,9809.93,9818.06,-8.1299999999992,-0.081299999999992
2020-02-10 23:15:00,2020-02-10 23:45:00,9874.75,9865.56,9.19000000000051,0.09190000000000509
2020-02-11 08:45:00,2020-02-11 09:15:00,9804.28,9811.48,-7.199999999998909,-0.07199999999998909
2020-02-11 11:45:00,2020-02-11 12:15:00,9812.27,9869.38,-57.10999999999876,-0.5710999999999876
2020-02-11 15:30:00,2020-02-11 16:00:00,10163.64,10265.0,-101.36000000000058,-1.0136000000000058
2020-02-12 13:00:00,2020-02-12 13:30:00,10386.34,10368.74,17.600000000000364,0.17600000000000365
2020-02-12 16:45:00,2020-02-12 17:15:00,10355.37,10344.1,11.270000000000437,0.11270000000000437
2020-02-13 06:00:00,2020-02-13 06:30:00,10449.56,10451.72,-2.1599999999998545,-0.021599999999998544
2020-02-14 09:30:00,2020-02-14 10:00:00,10215.62,10248.16,-32.539999999999054,-0.32539999999999053
2020-02-14 14:15:00,2020-02-14 14:45:00,10320.68,10253.25,67.43000000000029,0.6743000000000029
2020-02-16 02:45:00,2020-02-16 03:15:00,10053.92,10038.76,15.159999999999854,0.15159999999999854
2020-02-17 20:00:00,2020-02-17 20:30:00,9682.84,9664.57,18.270000000000437,0.18270000000000436
2020-02-17 23:15:00,2020-02-17 23:45:00,9686.98,9716.0,-29.020000000000437,-0.2902000000000044
2020-02-18 15:00:00,2020-02-18 15:30:00,9751.54,9822.97,-71.42999999999847,-0.7142999999999847
2020-02-23 04:00:00,2020-02-23 04:30:00,9887.15,9881.0,6.149999999999636,0.06149999999999636
2020-02-23 14:15:00,2020-02-23 14:45:00,9896.65,9908.51,-11.860000000000582,-0.11860000000000583
2020-02-27 12:15:00,2020-02-27 12:45:00,8890.78,8789.82,100.96000000000095,1.0096000000000094
2020-02-27 16:30:00,2020-02-27 17:00:00,8970.36,8917.51,52.850000000000364,0.5285000000000036
2020-02-28 01:45:00,2020-02-28 02:15:00,8899.19,8877.22,21.970000000001164,0.21970000000001164
2020-03-01 12:00:00,2020-03-01 12:30:00,8715.13,8618.82,96.30999999999949,0.963099999999995
2020-03-02 06:15:00,2020-03-02 06:45:00,8688.48,8630.15,58.32999999999993,0.5832999999999993
2020-03-02 10:30:00,2020-03-02 11:00:00,8745.0,8725.47,19.530000000000655,0.19530000000000655
2020-03-02 13:00:00,2020-03-02 13:30:00,8778.8,8836.96,-58.159999999999854,-0.5815999999999986
2020-03-02 21:15:00,2020-03-02 21:45:00,8915.28,8938.66,-23.3799999999992,-0.23379999999999201
2020-03-05 00:30:00,2020-03-05 01:00:00,8849.21,8889.02,-39.81000000000131,-0.3981000000000131
2020-03-06 02:30:00,2020-03-06 03:00:00,9079.43,9069.39,10.040000000000873,0.10040000000000873
2020-03-06 05:30:00,2020-03-06 06:00:00,9110.45,9118.93,-8.479999999999563,-0.08479999999999564
2020-03-07 15:00:00,2020-03-07 15:30:00,9119.97,9108.17,11.799999999999272,0.11799999999999272
2020-03-10 10:30:00,2020-03-10 11:00:00,8030.0,8076.91,-46.909999999999854,-0.4690999999999986
2020-03-11 13:15:00,2020-03-11 13:45:00,7883.32,7854.03,29.289999999999964,0.29289999999999966
2020-03-12 22:00:00,2020-03-12 22:30:00,5879.23,5801.19,78.03999999999996,0.7803999999999996
2020-03-17 01:15:00,2020-03-17 01:45:00,5239.01,5185.2,53.8100000000004,0.538100000000004
2020-03-17 07:15:00,2020-03-17 07:45:00,5355.06,5341.38,13.680000000000291,0.13680000000000292
2020-03-18 03:15:00,2020-03-18 03:45:00,5397.03,5388.99,8.039999999999964,0.08039999999999964
2020-03-19 05:45:00,2020-03-19 06:15:00,5362.6,5386.98,-24.3799999999992,-0.243799999999992
2020-03-19 12:15:00,2020-03-19 12:45:00,5721.08,5842.76,-121.68000000000029,-1.216800000000003
2020-03-19 16:15:00,2020-03-19 16:45:00,6222.08,6157.25,64.82999999999993,0.6482999999999993
2020-03-22 03:45:00,2020-03-22 04:15:00,6348.31,6325.56,22.75,0.2275
2020-03-23 16:15:00,2020-03-23 16:45:00,6257.79,6373.88,-116.09000000000015,-1.1609000000000014
2020-03-24 00:15:00,2020-03-24 00:45:00,6593.51,6574.14,19.36999999999989,0.1936999999999989
2020-03-24 08:15:00,2020-03-24 08:45:00,6757.65,6714.13,43.51999999999953,0.43519999999999526
2020-03-25 09:15:00,2020-03-25 09:45:00,6890.21,6865.71,24.5,0.245
2020-03-25 19:00:00,2020-03-25 19:30:00,6648.8,6602.89,45.909999999999854,0.45909999999999856
2020-03-30 20:15:00,2020-03-30 20:45:00,6434.83,6458.74,-23.909999999999854,-0.23909999999999854
2020-03-31 08:30:00,2020-03-31 09:00:00,6491.99,6462.95,29.039999999999964,0.29039999999999966
2020-04-01 20:15:00,2020-04-01 20:45:00,6253.83,6329.66,-75.82999999999993,-0.7582999999999993
2020-04-01 22:30:00,2020-04-01 23:00:00,6559.01,6523.0,36.01000000000022,0.3601000000000022
2020-04-02 06:45:00,2020-04-02 07:15:00,6635.0,6669.47,-34.470000000000255,-0.34470000000000256
2020-04-03 07:30:00,2020-04-03 08:00:00,6924.93,6912.43,12.5,0.125
2020-04-04 08:15:00,2020-04-04 08:45:00,6748.93,6776.44,-27.50999999999931,-0.2750999999999931
2020-04-05 05:30:00,2020-04-05 06:00:00,6816.52,6784.77,31.75,0.3175
2020-04-06 21:30:00,2020-04-06 22:00:00,7263.58,7269.2,-5.619999999999891,-0.05619999999999891
2020-04-07 00:15:00,2020-04-07 00:45:00,7410.0,7362.37,47.63000000000011,0.4763000000000011
2020-04-08 20:15:00,2020-04-08 20:45:00,7346.23,7313.68,32.54999999999927,0.32549999999999274
2020-04-09 08:00:00,2020-04-09 08:30:00,7336.51,7320.99,15.520000000000437,0.15520000000000436
2020-04-12 16:00:00,2020-04-12 16:30:00,7035.4,7080.26,-44.86000000000058,-0.4486000000000058
2020-04-14 04:00:00,2020-04-14 04:30:00,6906.35,6881.04,25.3100000000004,0.253100000000004
2020-04-14 16:30:00,2020-04-14 17:00:00,6942.41,6939.86,2.550000000000182,0.02550000000000182
2020-04-15 04:00:00,2020-04-15 04:30:00,6906.56,6910.76,-4.199999999999818,-0.041999999999998185
2020-04-17 09:30:00,2020-04-17 10:00:00,7105.6,7088.79,16.8100000000004,0.168100000000004
2020-04-22 05:45:00,2020-04-22 06:15:00,6896.19,6899.49,-3.300000000000182,-0.03300000000000182
2020-04-22 13:15:00,2020-04-22 13:45:00,7041.47,7056.18,-14.710000000000036,-0.14710000000000037
2020-04-23 01:15:00,2020-04-23 01:45:00,7129.43,7164.77,-35.340000000000146,-0.35340000000000144
2020-04-24 09:15:00,2020-04-24 09:45:00,7603.22,7579.34,23.88000000000011,0.2388000000000011
2020-04-24 20:00:00,2020-04-24 20:30:00,7528.97,7527.96,1.0100000000002183,0.010100000000002184
2020-04-25 05:00:00,2020-04-25 05:30:00,7530.8,7528.28,2.5200000000004366,0.025200000000004365
2020-04-26 23:30:00,2020-04-27 00:00:00,7666.89,7723.99,-57.099999999999454,-0.5709999999999945
2020-04-28 09:30:00,2020-04-28 10:00:00,7730.26,7731.0,-0.7399999999997817,-0.007399999999997817
2020-04-28 16:15:00,2020-04-28 16:45:00,7731.32,7723.15,8.170000000000073,0.08170000000000073
2020-04-29 02:00:00,2020-04-29 02:30:00,7759.94,7781.68,-21.74000000000069,-0.21740000000000692
2020-04-29 13:00:00,2020-04-29 13:30:00,8304.51,8286.68,17.829999999999927,0.17829999999999926
2020-04-30 05:30:00,2020-04-30 06:00:00,9293.45,9414.89,-121.43999999999869,-1.2143999999999868
2020-05-01 04:30:00,2020-05-01 05:00:00,8757.25,8779.32,-22.06999999999971,-0.2206999999999971
2020-05-01 10:00:00,2020-05-01 10:30:00,8868.9,8834.16,34.73999999999978,0.3473999999999978
2020-05-06 22:00:00,2020-05-06 22:30:00,9329.0,9324.45,4.549999999999272,0.04549999999999273
2020-05-07 12:45:00,2020-05-07 13:15:00,9375.83,9457.35,-81.52000000000044,-0.8152000000000044
2020-05-09 16:15:00,2020-05-09 16:45:00,9756.6,9767.85,-11.25,-0.1125
2020-05-10 07:00:00,2020-05-10 07:30:00,8640.49,8739.58,-99.09000000000015,-0.9909000000000014
2020-05-13 20:00:00,2020-05-13 20:30:00,9242.0,9297.26,-55.26000000000022,-0.5526000000000022
2020-05-14 09:00:00,2020-05-14 09:30:00,9685.51,9707.66,-22.149999999999636,-0.22149999999999637
2020-05-19 22:45:00,2020-05-19 23:15:00,9754.14,9732.94,21.19999999999891,0.21199999999998909
2020-05-20 06:15:00,2020-05-20 06:45:00,9797.5,9722.61,74.88999999999942,0.7488999999999942
2020-05-22 10:00:00,2020-05-22 10:30:00,9160.86,9162.29,-1.430000000000291,-0.014300000000002911
2020-05-23 14:30:00,2020-05-23 15:00:00,9207.5,9199.86,7.639999999999418,0.07639999999999418
2020-05-27 23:30:00,2020-05-28 00:00:00,9180.44,9183.99,-3.5499999999992724,-0.035499999999992725
2020-05-30 04:15:00,2020-05-30 04:45:00,9491.71,9511.94,-20.230000000001382,-0.20230000000001383
2020-05-30 22:15:00,2020-05-30 22:45:00,9548.88,9725.14,-176.26000000000022,-1.7626000000000022
2020-06-05 01:15:00,2020-06-05 01:45:00,9812.2,9823.03,-10.829999999999927,-0.10829999999999927
2020-06-06 12:00:00,2020-06-06 12:30:00,9715.69,9657.81,57.88000000000102,0.5788000000000102
2020-06-07 18:30:00,2020-06-07 19:00:00,9524.39,9526.22,-1.8299999999999272,-0.01829999999999927
2020-06-07 19:45:00,2020-06-07 20:15:00,9771.75,9730.42,41.32999999999993,0.4132999999999993
2020-06-08 23:30:00,2020-06-09 00:00:00,9786.85,9863.78,-76.93000000000029,-0.769300000000003
2020-06-09 21:00:00,2020-06-09 21:30:00,9795.01,9776.01,19.0,0.19
2020-06-10 22:15:00,2020-06-10 22:45:00,9878.87,9891.99,-13.119999999998981,-0.13119999999998982
2020-06-12 13:45:00,2020-06-12 14:15:00,9536.9,9480.73,56.17000000000007,0.5617000000000008
2020-06-16 02:45:00,2020-06-16 03:15:00,9451.81,9538.12,-86.31000000000131,-0.8631000000000131
2020-06-17 07:45:00,2020-06-17 08:15:00,9508.72,9498.0,10.719999999999345,0.10719999999999345
2020-06-18 05:45:00,2020-06-18 06:15:00,9420.86,9414.87,5.989999999999782,0.059899999999997816
2020-06-18 23:30:00,2020-06-19 00:00:00,9399.5,9368.05,31.450000000000728,0.3145000000000073
2020-06-19 22:00:00,2020-06-19 22:30:00,9335.27,9332.23,3.040000000000873,0.030400000000008733
2020-06-20 03:15:00,2020-06-20 03:45:00,9337.1,9323.94,13.159999999999854,0.13159999999999855
2020-06-20 22:15:00,2020-06-20 22:45:00,9381.0,9371.55,9.450000000000728,0.09450000000000727
2020-06-22 16:00:00,2020-06-22 16:30:00,9522.29,9559.99,-37.69999999999891,-0.3769999999999891
2020-06-22 21:00:00,2020-06-22 21:30:00,9704.23,9702.44,1.7899999999990541,0.01789999999999054
2020-06-23 11:30:00,2020-06-23 12:00:00,9637.48,9639.29,-1.8100000000013097,-0.0181000000000131
2020-06-23 15:45:00,2020-06-23 16:15:00,9695.89,9667.0,28.889999999999418,0.28889999999999416
2020-06-24 13:00:00,2020-06-24 13:30:00,9424.32,9403.28,21.039999999999054,0.21039999999999054
2020-06-28 06:30:00,2020-06-28 07:00:00,8998.0,8999.0,-1.0,-0.01
2020-06-29 20:00:00,2020-06-29 20:30:00,9157.25,9167.25,-10.0,-0.1
2020-06-30 09:30:00,2020-06-30 10:00:00,9162.88,9165.0,-2.1200000000008004,-0.021200000000008004
2020-07-01 08:30:00,2020-07-01 09:00:00,9175.11,9180.72,-5.609999999998763,-0.05609999999998763
2020-07-02 21:45:00,2020-07-02 22:15:00,9125.76,9114.26,11.5,0.115
2020-07-03 12:00:00,2020-07-03 12:30:00,9103.44,9099.26,4.180000000000291,0.04180000000000291
2020-07-06 06:00:00,2020-07-06 06:30:00,9146.37,9195.5,-49.1299999999992,-0.491299999999992
2020-07-08 13:30:00,2020-07-08 14:00:00,9327.14,9435.3,-108.15999999999985,-1.0815999999999986
2020-07-08 22:15:00,2020-07-08 22:45:00,9437.97,9448.82,-10.850000000000364,-0.10850000000000364
2020-07-10 23:30:00,2020-07-11 00:00:00,9289.6,9277.51,12.090000000000146,0.12090000000000146
2020-07-13 08:15:00,2020-07-13 08:45:00,9278.5,9281.71,-3.209999999999127,-0.03209999999999127
2020-07-17 18:30:00,2020-07-17 19:00:00,9162.58,9154.51,8.069999999999709,0.0806999999999971
2020-07-24 21:00:00,2020-07-24 21:30:00,9620.18,9614.73,5.450000000000728,0.05450000000000728
2020-07-25 03:30:00,2020-07-25 04:00:00,9600.88,9576.57,24.30999999999949,0.2430999999999949
2020-07-25 11:30:00,2020-07-25 12:00:00,9593.42,9590.39,3.030000000000655,0.030300000000006547
2020-07-25 17:00:00,2020-07-25 17:30:00,9630.84,9677.65,-46.80999999999949,-0.4680999999999949
2020-07-26 08:45:00,2020-07-26 09:15:00,9775.0,9762.86,12.139999999999418,0.12139999999999418
2020-07-27 05:45:00,2020-07-27 06:15:00,10300.0,10236.01,63.98999999999978,0.6398999999999978
2020-07-27 16:30:00,2020-07-27 17:00:00,10456.07,10766.51,-310.4400000000005,-3.1044000000000054
2020-07-27 22:00:00,2020-07-27 22:30:00,11278.42,11251.8,26.6200000000008,0.266200000000008
2020-07-31 15:00:00,2020-07-31 15:30:00,11254.65,11320.01,-65.36000000000058,-0.6536000000000058
2020-08-01 05:30:00,2020-08-01 06:00:00,11554.99,11659.55,-104.55999999999949,-1.045599999999995
2020-08-01 16:30:00,2020-08-01 17:00:00,11693.02,11694.47,-1.4499999999989086,-0.014499999999989086
2020-08-01 19:30:00,2020-08-01 20:00:00,11852.49,11813.51,38.97999999999956,0.38979999999999565
2020-08-02 00:00:00,2020-08-02 00:30:00,11869.0,11780.02,88.97999999999956,0.8897999999999957
2020-08-04 07:30:00,2020-08-04 08:00:00,11313.72,11295.74,17.979999999999563,0.17979999999999563
2020-08-05 04:00:00,2020-08-05 04:30:00,11263.77,11259.81,3.960000000000946,0.03960000000000946
2020-08-05 06:00:00,2020-08-05 06:30:00,11319.99,11294.06,25.93000000000029,0.2593000000000029
2020-08-06 12:30:00,2020-08-06 13:00:00,11779.99,11750.97,29.020000000000437,0.2902000000000044
2020-08-07 00:15:00,2020-08-07 00:45:00,11815.66,11797.72,17.94000000000051,0.17940000000000508
2020-08-08 21:00:00,2020-08-08 21:30:00,11739.99,11788.54,-48.55000000000109,-0.4855000000000109
2020-08-11 01:30:00,2020-08-11 02:00:00,11929.17,11907.48,21.69000000000051,0.2169000000000051
2020-08-12 03:45:00,2020-08-12 04:15:00,11386.45,11327.67,58.780000000000655,0.5878000000000065
2020-08-12 07:45:00,2020-08-12 08:15:00,11450.69,11475.01,-24.31999999999971,-0.24319999999999709
2020-08-12 19:15:00,2020-08-12 19:45:00,11565.88,11574.18,-8.300000000001091,-0.08300000000001091
2020-08-13 11:15:00,2020-08-13 11:45:00,11590.73,11561.48,29.25,0.2925
2020-08-14 16:15:00,2020-08-14 16:45:00,11849.09,11818.28,30.80999999999949,0.30809999999999493
2020-08-15 00:30:00,2020-08-15 01:00:00,11955.75,11919.54,36.20999999999913,0.36209999999999126
2020-08-15 21:30:00,2020-08-15 22:00:00,11974.96,11978.44,-3.4800000000013824,-0.03480000000001383
2020-08-16 15:45:00,2020-08-16 16:15:00,11867.06,11879.64,-12.579999999999927,-0.12579999999999927
2020-08-16 21:30:00,2020-08-16 22:00:00,11885.65,11846.09,39.55999999999949,0.3955999999999949
2020-08-20 18:45:00,2020-08-20 19:15:00,11867.46,11857.72,9.739999999999782,0.09739999999999782
2020-08-22 12:00:00,2020-08-22 12:30:00,11590.91,11604.85,-13.94000000000051,-0.1394000000000051
2020-08-24 06:30:00,2020-08-24 07:00:00,11732.31,11761.85,-29.540000000000873,-0.2954000000000087
2020-08-26 10:15:00,2020-08-26 10:45:00,11433.56,11398.76,34.79999999999927,0.3479999999999927
2020-08-26 14:00:00,2020-08-26 14:30:00,11467.28,11467.63,-0.3499999999985448,-0.0034999999999854483
2020-08-27 13:15:00,2020-08-27 13:45:00,11550.5,11407.79,142.70999999999913,1.4270999999999914
2020-08-28 06:00:00,2020-08-28 06:30:00,11403.71,11436.04,-32.330000000001746,-0.32330000000001746
2020-08-28 23:30:00,2020-08-29 00:00:00,11529.99,11498.22,31.770000000000437,0.31770000000000437
2020-08-30 01:30:00,2020-08-30 02:00:00,11619.88,11624.31,-4.430000000000291,-0.04430000000000291
2020-09-01 03:30:00,2020-09-01 04:00:00,11692.1,11716.91,-24.80999999999949,-0.2480999999999949
2020-09-01 15:00:00,2020-09-01 15:30:00,11929.78,11978.09,-48.30999999999949,-0.4830999999999949
2020-09-06 21:30:00,2020-09-06 22:00:00,10336.39,10298.02,38.36999999999898,0.3836999999999898
2020-09-10 14:00:00,2020-09-10 14:30:00,10447.07,10417.37,29.69999999999891,0.2969999999999891
2020-09-11 22:00:00,2020-09-11 22:30:00,10378.57,10370.54,8.029999999998836,0.08029999999998837
2020-09-12 18:00:00,2020-09-12 18:30:00,10430.7,10446.68,-15.979999999999563,-0.15979999999999564
2020-09-13 19:30:00,2020-09-13 20:00:00,10308.44,10309.0,-0.5599999999994907,-0.005599999999994907
2020-09-14 02:00:00,2020-09-14 02:30:00,10354.85,10353.99,0.8600000000005821,0.008600000000005822
2020-09-14 07:45:00,2020-09-14 08:15:00,10395.81,10421.79,-25.980000000001382,-0.25980000000001385
2020-09-15 12:30:00,2020-09-15 13:00:00,10914.37,10881.62,32.75,0.3275
2020-09-15 20:15:00,2020-09-15 20:45:00,10823.1,10851.55,-28.44999999999891,-0.2844999999999891
2020-09-16 06:45:00,2020-09-16 07:15:00,10831.1,10832.72,-1.6199999999989814,-0.016199999999989813
2020-09-16 15:30:00,2020-09-16 16:00:00,10973.62,10993.27,-19.649999999999636,-0.19649999999999637
2020-09-18 06:45:00,2020-09-18 07:15:00,10960.99,10942.79,18.19999999999891,0.1819999999999891
2020-09-18 09:30:00,2020-09-18 10:00:00,11009.18,11001.79,7.389999999999418,0.07389999999999418
2020-09-19 23:45:00,2020-09-20 00:15:00,11073.74,11044.92,28.81999999999971,0.28819999999999707
2020-09-21 04:15:00,2020-09-21 04:45:00,10974.01,10950.36,23.649999999999636,0.23649999999999638
2020-09-23 12:30:00,2020-09-23 13:00:00,10509.25,10494.91,14.340000000000146,0.14340000000000147
2020-09-26 05:00:00,2020-09-26 05:30:00,10729.71,10720.72,8.989999999999782,0.08989999999999781
2020-09-28 00:00:00,2020-09-28 00:30:00,10845.75,10916.71,-70.95999999999913,-0.7095999999999912
2020-09-28 08:30:00,2020-09-28 09:00:00,10886.8,10871.58,15.219999999999345,0.15219999999999345
2020-10-03 15:15:00,2020-10-03 15:45:00,10541.97,10536.95,5.019999999998618,0.05019999999998618
2020-10-04 04:15:00,2020-10-04 04:45:00,10567.0,10561.49,5.510000000000218,0.05510000000000218
2020-10-05 13:00:00,2020-10-05 13:30:00,10696.14,10704.13,-7.989999999999782,-0.07989999999999782
2020-10-07 05:15:00,2020-10-07 05:45:00,10595.8,10601.29,-5.490000000001601,-0.054900000000016005
2020-10-09 10:30:00,2020-10-09 11:00:00,10982.59,11036.99,-54.399999999999636,-0.5439999999999964
2020-10-12 15:30:00,2020-10-12 16:00:00,11559.08,11569.99,-10.909999999999854,-0.10909999999999855
2020-10-12 21:30:00,2020-10-12 22:00:00,11679.99,11695.75,-15.760000000000218,-0.15760000000000218
2020-10-13 05:15:00,2020-10-13 05:45:00,11514.56,11507.06,7.5,0.075
2020-10-18 14:00:00,2020-10-18 14:30:00,11444.99,11432.0,12.989999999999782,0.12989999999999782
2020-10-19 15:30:00,2020-10-19 16:00:00,11734.02,11764.94,-30.920000000000073,-0.30920000000000075
2020-10-20 06:15:00,2020-10-20 06:45:00,11769.81,11784.1,-14.290000000000873,-0.14290000000000874
2020-10-20 11:00:00,2020-10-20 11:30:00,11905.0,11787.87,117.1299999999992,1.171299999999992
2020-10-20 15:15:00,2020-10-20 15:45:00,11963.23,11920.79,42.43999999999869,0.4243999999999869
2020-10-21 02:45:00,2020-10-21 03:15:00,12115.48,12206.52,-91.04000000000087,-0.9104000000000088
2020-10-21 12:45:00,2020-10-21 13:15:00,12401.27,12377.87,23.399999999999636,0.23399999999999638
2020-10-22 20:30:00,2020-10-22 21:00:00,13154.02,13107.81,46.210000000000946,0.46210000000000945
2020-10-23 18:30:00,2020-10-23 19:00:00,12863.85,12870.47,-6.619999999998981,-0.06619999999998981
2020-10-24 02:15:00,2020-10-24 02:45:00,12980.32,12990.13,-9.80999999999949,-0.09809999999999491
2020-10-25 03:30:00,2020-10-25 04:00:00,13312.37,13326.36,-13.989999999999782,-0.13989999999999783
2020-10-26 11:00:00,2020-10-26 11:30:00,13162.53,13134.0,28.530000000000655,0.28530000000000655
2020-10-27 15:15:00,2020-10-27 15:45:00,13444.98,13605.24,-160.26000000000022,-1.6026000000000022
2020-10-28 02:30:00,2020-10-28 03:00:00,13798.99,13777.32,21.670000000000073,0.21670000000000073
2020-10-29 14:30:00,2020-10-29 15:00:00,13450.57,13410.0,40.56999999999971,0.4056999999999971
2020-10-31 06:30:00,2020-10-31 07:00:00,13550.0,13580.54,-30.540000000000873,-0.3054000000000087
2020-11-02 20:15:00,2020-11-02 20:45:00,13659.41,13652.3,7.110000000000582,0.07110000000000583
2020-11-06 13:45:00,2020-11-06 14:15:00,15699.99,15517.92,182.0699999999997,1.820699999999997
2020-11-08 15:00:00,2020-11-08 15:30:00,15413.33,15354.62,58.70999999999913,0.5870999999999913
2020-11-08 17:00:00,2020-11-08 17:30:00,15441.2,15608.14,-166.9399999999987,-1.669399999999987
2020-11-08 22:15:00,2020-11-08 22:45:00,15433.99,15497.67,-63.68000000000029,-0.6368000000000029
2020-11-10 21:30:00,2020-11-10 22:00:00,15363.2,15345.94,17.26000000000022,0.1726000000000022
2020-11-11 00:45:00,2020-11-11 01:15:00,15476.99,15462.91,14.079999999999927,0.1407999999999993
2020-11-12 09:45:00,2020-11-12 10:15:00,16061.21,15937.5,123.70999999999913,1.2370999999999912
2020-11-15 05:30:00,2020-11-15 06:00:00,16005.11,15995.56,9.550000000001091,0.09550000000001091
2020-11-16 05:15:00,2020-11-16 05:45:00,16115.53,16101.83,13.700000000000728,0.13700000000000728
2020-11-18 03:45:00,2020-11-18 04:15:00,18071.58,18196.0,-124.41999999999825,-1.2441999999999827
2020-11-19 02:00:00,2020-11-19 02:30:00,17959.0,17970.83,-11.830000000001746,-0.11830000000001746
2020-11-19 18:00:00,2020-11-19 18:30:00,18039.86,17998.46,41.400000000001455,0.4140000000000146
2020-11-20 04:30:00,2020-11-20 05:00:00,18210.6,18091.28,119.31999999999971,1.1931999999999972
2020-11-20 14:30:00,2020-11-20 15:00:00,18563.51,18601.97,-38.460000000002765,-0.38460000000002764
2020-11-22 22:30:00,2020-11-22 23:00:00,18671.33,18457.23,214.10000000000218,2.1410000000000218
2020-11-24 14:45:00,2020-11-24 15:15:00,19400.0,19339.01,60.9900000000016,0.609900000000016
2020-11-25 10:15:00,2020-11-25 10:45:00,19361.67,19309.82,51.849999999998545,0.5184999999999854
2020-11-28 10:30:00,2020-11-28 11:00:00,17219.99,17132.01,87.9800000000032,0.879800000000032
2020-11-28 13:30:00,2020-11-28 14:00:00,17297.02,17366.71,-69.68999999999869,-0.6968999999999869
2020-11-30 23:45:00,2020-12-01 00:15:00,19720.0,19700.0,20.0,0.2
2020-12-03 20:00:00,2020-12-03 20:30:00,19439.74,19336.6,103.14000000000306,1.0314000000000305
2020-12-06 00:00:00,2020-12-06 00:30:00,19215.78,19209.38,6.399999999997817,0.06399999999997817
2020-12-11 22:00:00,2020-12-11 22:30:00,18148.45,18127.73,20.720000000001164,0.20720000000001165
2020-12-12 09:15:00,2020-12-12 09:45:00,18452.15,18426.99,25.159999999999854,0.25159999999999855
2020-12-12 18:00:00,2020-12-12 18:30:00,18572.47,18677.97,-105.5,-1.055
