Date_open,Date_close,Price_open,Price_close,Points,Usdt,Pcnt_cng,Pcnts_25
2020-01-31 16:00:00,2020-01-31 21:30:00,9350.0,9378.78,-28.780000000000655,-0.28780000000000655,0.0058652162126109075,13.63000000000011
2020-02-05 05:00:00,2020-02-05 05:30:00,9246.54,9265.27,-18.729999999999563,-0.18729999999999564,0.0017919826652221965,4.135000000000218
2020-02-05 06:00:00,2020-02-05 06:15:00,9294.79,9299.0,-4.209999999999127,-0.04209999999999127,0.005602071186767152,12.945000000000164
2020-02-05 16:00:00,2020-02-05 16:15:00,9561.05,9563.77,-2.720000000001164,-0.027200000000011642,0.010189537656596382,24.109999999999673
2020-02-07 22:45:00,2020-02-07 23:45:00,9821.79,9829.0,-7.209999999999127,-0.07209999999999127,0.005142485217273837,12.5625
2020-02-08 08:15:00,2020-02-08 08:30:00,9809.93,9818.79,-8.860000000000582,-0.08860000000000583,0.003800347700093772,9.284999999999854
2020-02-10 23:15:00,2020-02-10 23:30:00,9874.75,9899.0,-24.25,-0.2425,0.004669925779719869,11.474999999999909
2020-02-11 08:45:00,2020-02-11 09:00:00,9804.28,9806.59,-2.3099999999994907,-0.023099999999994906,0.005244470236734408,12.787500000000364
2020-02-11 11:45:00,2020-02-11 12:00:00,9812.27,9824.0,-11.729999999999563,-0.11729999999999563,0.0018030324841928217,4.414999999999964
2020-02-11 12:15:00,2020-02-11 13:15:00,9869.38,9886.0,-16.6200000000008,-0.166200000000008,0.006972729424632317,17.08499999999958
2020-02-11 15:30:00,2020-02-11 15:45:00,10163.64,10201.0,-37.36000000000058,-0.3736000000000058,0.030103520759895343,74.25499999999965
2020-02-12 13:00:00,2020-02-12 13:15:00,10386.34,10387.39,-1.0499999999992724,-0.010499999999992723,0.006428294573643425,16.585000000000036
2020-02-12 16:45:00,2020-02-12 20:30:00,10355.37,10391.0,-35.6299999999992,-0.356299999999992,0.0022619047619048395,5.8425000000002
2020-02-13 06:00:00,2020-02-13 06:45:00,10449.56,10471.0,-21.44000000000051,-0.2144000000000051,0.00227319377010615,5.924999999999727
2020-02-14 09:30:00,2020-02-14 09:45:00,10215.62,10228.57,-12.949999999998909,-0.1294999999999891,0.0036784572487419663,9.360000000000127
2020-02-14 14:15:00,2020-02-14 14:30:00,10320.68,10326.0,-5.319999999999709,-0.05319999999999709,0.006107410487198773,15.662499999999909
2020-02-16 02:45:00,2020-02-16 03:00:00,10053.92,10055.86,-1.9400000000005093,-0.019400000000005094,0.012026848015590164,29.86999999999989
2020-02-17 20:00:00,2020-02-17 23:45:00,9682.84,9714.48,-31.639999999999418,-0.3163999999999942,0.004485663305531327,10.809999999999945
2020-02-18 15:00:00,2020-02-18 15:15:00,9751.54,9786.0,-34.45999999999913,-0.3445999999999913,0.011063958618244277,26.677500000000236
2020-02-23 04:00:00,2020-02-23 10:15:00,9887.15,9951.0,-63.850000000000364,-0.6385000000000036,0.020420484885889344,49.46499999999969
2020-02-23 14:15:00,2020-02-23 14:45:00,9896.65,9907.85,-11.200000000000728,-0.11200000000000727,0.0026614983415026005,6.567500000000109
2020-02-27 12:15:00,2020-02-27 16:30:00,8890.78,8948.0,-57.219999999999345,-0.5721999999999935,0.00947620842662705,20.865000000000236
2020-02-28 01:45:00,2020-02-28 09:30:00,8899.19,8649.429999999998,249.76000000000204,2.4976000000000202,0.007065946190624439,15.610000000000127
2020-03-01 12:00:00,2020-03-02 10:30:00,8715.13,8763.24,-48.11000000000058,-0.48110000000000586,0.01601822393570323,34.34999999999991
2020-03-02 13:00:00,2020-03-02 13:15:00,8778.8,8791.47,-12.670000000000073,-0.12670000000000073,0.0048728112698497765,10.642499999999927
2020-03-02 21:15:00,2020-03-02 22:00:00,8915.28,8945.0,-29.719999999999345,-0.29719999999999347,0.005172841454889961,11.470000000000255
2020-03-05 00:30:00,2020-03-05 00:45:00,8849.21,8870.9,-21.69000000000051,-0.2169000000000051,0.010647580282275608,23.30749999999989
2020-03-06 02:30:00,2020-03-06 05:15:00,9079.43,9089.0,-9.569999999999709,-0.09569999999999709,0.005722343391557367,12.914999999999964
2020-03-06 05:30:00,2020-03-06 05:45:00,9110.45,9117.95,-7.5,-0.075,0.006209252470944649,14.055000000000291
2020-03-07 15:00:00,2020-03-07 15:45:00,9119.97,9127.0,-7.030000000000655,-0.07030000000000655,0.002314562953144881,5.264999999999873
2020-03-10 10:30:00,2020-03-10 10:45:00,8030.0,8046.14,-16.140000000000327,-0.1614000000000033,0.01759437142321283,34.710000000000036
2020-03-11 13:15:00,2020-03-11 17:30:00,7883.32,7652.360000000001,230.95999999999913,2.309599999999991,0.007378366843096586,14.434999999999945
2020-03-12 22:00:00,2020-03-12 23:15:00,5879.23,4758.630000000001,1120.5999999999985,11.205999999999985,0.05003500575094473,70.03749999999991
2020-03-17 01:15:00,2020-03-17 01:30:00,5239.01,5281.0,-41.98999999999978,-0.41989999999999783,0.0474395859032776,59.320000000000164
2020-03-17 07:15:00,2020-03-17 07:45:00,5355.06,5395.06,-40.0,-0.4,0.02140442966026052,28.055000000000064
2020-03-18 03:15:00,2020-03-18 04:30:00,5397.03,5408.84,-11.8100000000004,-0.11810000000000401,0.007884500103645012,10.554999999999836
2020-03-19 05:45:00,2020-03-19 06:15:00,5362.6,5376.0,-13.399999999999636,-0.13399999999999637,0.010550992064613886,13.997500000000173
2020-03-19 12:15:00,2020-03-19 12:30:00,5721.08,5796.0,-74.92000000000007,-0.7492000000000008,0.027862019403521367,38.76999999999998
2020-03-19 16:15:00,2020-03-19 17:45:00,6222.08,6330.0,-107.92000000000007,-1.0792000000000008,0.059818869030078846,87.7974999999999
2020-03-22 03:45:00,2020-03-22 04:00:00,6348.31,6361.98,-13.669999999999163,-0.13669999999999163,0.013799326083137829,21.60250000000019
2020-03-23 16:15:00,2020-03-23 16:45:00,6257.79,6317.18,-59.39000000000033,-0.5939000000000033,0.015815634151250948,24.357500000000073
2020-03-24 00:15:00,2020-03-24 08:15:00,6593.51,6690.51,-97.0,-0.97,0.02301409735647413,37.08249999999998
2020-03-25 09:15:00,2020-03-25 09:30:00,6890.21,6937.0,-46.789999999999964,-0.46789999999999965,0.026456137841856107,44.397500000000036
2020-03-25 19:00:00,2020-03-25 22:00:00,6648.8,6673.65,-24.849999999999454,-0.24849999999999456,0.005048825467847832,8.350000000000136
2020-03-30 20:15:00,2020-03-30 21:00:00,6434.83,6508.52,-73.69000000000051,-0.7369000000000051,0.013032013287049022,20.694999999999936
2020-03-31 08:30:00,2020-04-01 00:15:00,6491.99,6291.0700000000015,200.91999999999825,2.0091999999999826,0.007797558431236116,12.55749999999989
2020-04-01 20:15:00,2020-04-01 20:30:00,6253.83,6286.0,-32.17000000000007,-0.3217000000000007,0.010461974962353049,16.1875
2020-04-01 22:30:00,2020-04-01 23:30:00,6559.01,6600.0,-40.98999999999978,-0.4098999999999978,0.03327782827670186,52.809999999999945
2020-04-02 06:45:00,2020-04-02 07:15:00,6635.0,6645.21,-10.210000000000036,-0.10210000000000037,0.0050746042566083465,8.375
2020-04-03 07:30:00,2020-04-03 08:00:00,6924.93,6951.0,-26.06999999999971,-0.2606999999999971,0.019337431332026197,32.84249999999997
2020-04-04 08:15:00,2020-04-04 08:45:00,6748.93,6761.58,-12.649999999999636,-0.12649999999999637,0.004544236723029391,7.632500000000164
2020-04-05 05:30:00,2020-04-05 17:45:00,6816.52,6840.59,-24.06999999999971,-0.24069999999999708,0.006588992749450052,11.1550000000002
2020-04-06 21:30:00,2020-04-06 21:45:00,7263.58,7276.0,-12.420000000000073,-0.12420000000000073,0.007238559055270949,13.049999999999955
2020-04-07 00:15:00,2020-04-07 12:15:00,7410.0,7451.0,-41.0,-0.41000000000000003,0.01908900869182531,34.700000000000045
2020-04-08 20:15:00,2020-04-08 22:45:00,7346.23,7360.47,-14.240000000000691,-0.1424000000000069,0.009042085599692315,16.457499999999982
2020-04-09 08:00:00,2020-04-09 11:45:00,7336.51,7219.109999999999,117.40000000000146,1.1740000000000146,0.004016608367683254,7.337500000000091
2020-04-12 16:00:00,2020-04-12 16:15:00,7035.4,7044.76,-9.360000000000582,-0.09360000000000582,0.009403345260880415,16.38499999999999
2020-04-14 04:00:00,2020-04-14 14:00:00,6906.35,6917.55,-11.199999999999818,-0.11199999999999818,0.008666556642972646,14.835000000000036
2020-04-14 16:30:00,2020-04-14 17:00:00,6942.41,6949.0,-6.5900000000001455,-0.06590000000000146,0.006060351361260372,10.454999999999927
2020-04-15 04:00:00,2020-04-15 10:45:00,6906.56,6780.319999999999,126.2400000000016,1.262400000000016,0.004590545454545513,7.8900000000001
2020-04-17 09:30:00,2020-04-17 09:45:00,7105.6,7115.48,-9.8799999999992,-0.098799999999992,0.00699950823459057,12.347500000000082
2020-04-22 05:45:00,2020-04-22 06:15:00,6896.19,6908.7,-12.510000000000218,-0.12510000000000218,0.006280323646790157,10.759999999999991
2020-04-22 13:15:00,2020-04-22 13:45:00,7041.47,7076.0,-34.529999999999745,-0.34529999999999744,0.014792119132476272,25.660000000000082
2020-04-23 01:15:00,2020-04-23 01:30:00,7129.43,7140.05,-10.61999999999989,-0.1061999999999989,0.0031221683804121586,5.547500000000127
2020-04-24 09:15:00,2020-04-25 15:45:00,7603.22,7613.91,-10.6899999999996,-0.106899999999996,0.007450652511796156,14.057500000000118
2020-04-26 23:30:00,2020-04-26 23:45:00,7666.89,7689.85,-22.960000000000036,-0.22960000000000036,0.0072175986442370894,13.735000000000127
2020-04-28 09:30:00,2020-04-28 09:45:00,7730.26,7745.12,-14.859999999999673,-0.14859999999999673,0.005107281516789883,9.820000000000164
2020-04-28 16:15:00,2020-04-28 16:30:00,7731.32,7738.0,-6.680000000000291,-0.06680000000000291,0.002747031830809736,5.294999999999845
2020-04-29 02:00:00,2020-04-29 06:00:00,7759.94,7880.99,-121.05000000000018,-1.210500000000002,0.0019302800907425083,3.7374999999999545
2020-04-29 13:00:00,2020-04-29 13:15:00,8304.51,8351.0,-46.48999999999978,-0.4648999999999978,0.020666489683347413,42.037500000000136
2020-04-30 05:30:00,2020-04-30 05:45:00,9293.45,9321.0,-27.549999999999272,-0.27549999999999275,0.013461272125112242,30.860000000000127
2020-04-30 06:00:00,2020-04-30 09:15:00,9414.89,8835.529999999999,579.3600000000006,5.793600000000006,0.015624511194653768,36.210000000000036
2020-05-01 04:30:00,2020-05-01 04:45:00,8757.25,8768.16,-10.909999999999854,-0.10909999999999855,0.008794008923027672,19.085000000000036
2020-05-01 10:00:00,2020-05-01 10:45:00,8868.9,8887.47,-18.56999999999971,-0.1856999999999971,0.008667427146868491,19.05249999999978
2020-05-06 22:00:00,2020-05-06 22:45:00,9329.0,9351.0,-22.0,-0.22,0.006532915428145943,15.137499999999818
2020-05-07 12:45:00,2020-05-07 13:00:00,9375.83,9385.15,-9.319999999999709,-0.09319999999999709,0.010615100217195595,24.61999999999989
2020-05-07 13:15:00,2020-05-07 16:45:00,9457.35,9631.0,-173.64999999999964,-1.7364999999999964,0.013920113728101084,32.460000000000036
2020-05-09 16:15:00,2020-05-09 17:45:00,9756.6,9784.12,-27.520000000000437,-0.2752000000000044,0.01062143802710993,25.63500000000022
2020-05-10 07:00:00,2020-05-10 07:15:00,8640.49,8647.97,-7.479999999999563,-0.07479999999999563,0.005868397034719101,12.602499999999964
2020-05-13 20:00:00,2020-05-13 20:15:00,9242.0,9275.63,-33.6299999999992,-0.336299999999992,0.01817669034186365,41.247499999999945
2020-05-14 09:00:00,2020-05-14 09:15:00,9685.51,9730.0,-44.48999999999978,-0.44489999999999785,0.01648006817456726,39.257500000000164
2020-05-19 22:45:00,2020-05-19 23:45:00,9754.14,9776.97,-22.829999999999927,-0.22829999999999928,0.008994340651212906,21.737499999999727
2020-05-20 06:15:00,2020-05-20 06:30:00,9797.5,9813.2,-15.700000000000728,-0.15700000000000727,0.006316762530813476,15.375
2020-05-22 10:00:00,2020-05-22 10:30:00,9160.86,9186.52,-25.659999999999854,-0.25659999999999855,0.009719289118540529,22.045000000000073
2020-05-23 14:30:00,2020-05-23 20:30:00,9207.5,9217.0,-9.5,-0.095,0.0063523430002908185,14.5300000000002
2020-05-27 23:30:00,2020-05-27 23:45:00,9180.44,9197.0,-16.55999999999949,-0.16559999999999492,0.009035823451374712,20.552500000000236
2020-05-30 04:15:00,2020-05-30 04:30:00,9491.71,9501.0,-9.290000000000873,-0.09290000000000874,0.013692529502856744,32.05249999999978
2020-05-30 22:15:00,2020-05-30 22:30:00,9548.88,9573.65,-24.770000000000437,-0.24770000000000436,0.011748251748251663,27.7199999999998
2020-06-05 01:15:00,2020-06-05 01:30:00,9812.2,9828.0,-15.799999999999272,-0.15799999999999273,0.0013797776843412007,3.380000000000109
2020-06-06 12:00:00,2020-06-07 12:15:00,9715.69,9521.730000000001,193.95999999999913,1.9395999999999913,0.0050159301555776,12.122499999999945
2020-06-07 18:30:00,2020-06-07 19:15:00,9524.39,9536.97,-12.579999999999927,-0.12579999999999927,0.003198855700746257,7.592499999999745
2020-06-07 19:45:00,2020-06-09 00:00:00,9771.75,9824.13,-52.3799999999992,-0.523799999999992,0.025750437729099167,61.32749999999987
2020-06-09 21:00:00,2020-06-09 21:15:00,9795.01,9801.0,-5.989999999999782,-0.059899999999997816,0.007716041444401806,18.75
2020-06-10 22:15:00,2020-06-10 22:30:00,9878.87,9894.83,-15.959999999999127,-0.15959999999999128,0.0032446693991624517,7.987500000000182
2020-06-12 13:45:00,2020-06-12 14:00:00,9536.9,9542.8,-5.899999999999636,-0.05899999999999636,0.009107136621862811,21.517499999999927
2020-06-16 02:45:00,2020-06-16 03:00:00,9451.81,9461.0,-9.19000000000051,-0.09190000000000509,0.0074397703690359815,17.449999999999818
2020-06-17 07:45:00,2020-06-17 13:15:00,9508.72,9530.57,-21.850000000000364,-0.21850000000000364,0.0027111644931302535,6.427499999999782
2020-06-18 05:45:00,2020-06-18 06:30:00,9420.86,9431.0,-10.139999999999418,-0.10139999999999418,0.0013999185772490454,3.292500000000018
2020-06-18 23:30:00,2020-06-19 02:00:00,9399.5,9302.980000000003,96.5199999999968,0.965199999999968,0.0025737650887377454,6.0324999999998
2020-06-19 22:00:00,2020-06-20 11:15:00,9335.27,9351.63,-16.359999999998763,-0.16359999999998764,0.004863246750031517,11.295000000000073
2020-06-20 22:15:00,2020-06-21 02:00:00,9381.0,9395.29,-14.290000000000873,-0.14290000000000874,0.006120809572787409,14.267499999999927
2020-06-22 16:00:00,2020-06-22 16:15:00,9522.29,9533.16,-10.869999999998981,-0.10869999999998982,0.005210637046827178,12.340000000000146
2020-06-22 21:00:00,2020-06-24 15:45:00,9704.23,9233.829999999998,470.40000000000146,4.704000000000015,0.012267084470768182,29.40000000000009
2020-06-28 06:30:00,2020-06-28 06:45:00,8998.0,9007.2,-9.200000000000728,-0.09200000000000728,0.004353164415671392,9.75
2020-06-29 20:00:00,2020-06-29 20:45:00,9157.25,9171.0,-13.75,-0.1375,0.0019355417547453609,4.422500000000127
2020-06-30 09:30:00,2020-06-30 14:45:00,9162.88,9179.0,-16.1200000000008,-0.161200000000008,0.0030498017519391047,6.964999999999691
2020-07-01 08:30:00,2020-07-01 08:45:00,9175.11,9189.0,-13.889999999999418,-0.1388999999999942,0.004231402787734826,9.664999999999964
2020-07-02 21:45:00,2020-07-04 17:30:00,9125.76,9151.0,-25.23999999999978,-0.25239999999999785,0.005815055659649533,13.190000000000055
2020-07-06 06:00:00,2020-07-06 06:15:00,9146.37,9151.0,-4.6299999999992,-0.046299999999992,0.006953488909757858,15.790000000000418
2020-07-08 13:30:00,2020-07-08 13:45:00,9327.14,9344.75,-17.610000000000582,-0.17610000000000584,0.0033552245870512093,7.797499999999673
2020-07-08 22:15:00,2020-07-08 22:30:00,9437.97,9452.7,-14.730000000001382,-0.14730000000001384,0.0008717092181658416,2.0549999999998363
2020-07-10 23:30:00,2020-07-12 13:15:00,9289.6,9318.24,-28.639999999999418,-0.28639999999999416,0.0068193543072914715,15.730000000000018
2020-07-13 08:15:00,2020-07-13 09:00:00,9278.5,9289.88,-11.3799999999992,-0.113799999999992,0.001074602904017151,2.4899999999997817
2020-07-17 18:30:00,2020-07-17 20:00:00,9162.58,9167.75,-5.170000000000073,-0.05170000000000073,0.0015565665464991223,3.5599999999999454
2020-07-24 21:00:00,2020-07-25 17:15:00,9620.18,9651.0,-30.81999999999971,-0.3081999999999971,0.004939991998236778,11.822500000000218
2020-07-26 08:45:00,2020-07-26 09:45:00,9775.0,9795.62,-20.6200000000008,-0.20620000000000802,0.006303422872890707,15.30749999999989
2020-07-27 05:45:00,2020-07-27 11:00:00,10300.0,10338.95,-38.95000000000073,-0.3895000000000073,0.007657216537709413,19.56750000000011
2020-07-27 16:30:00,2020-07-27 16:45:00,10456.07,10530.63,-74.55999999999949,-0.7455999999999949,0.014156977956588157,36.48999999999978
2020-07-27 17:00:00,2020-07-27 21:45:00,10766.51,10998.24,-231.72999999999956,-2.3172999999999955,0.03361439733803613,87.53499999999985
2020-07-27 22:00:00,2020-07-27 22:15:00,11278.42,11401.0,-122.57999999999993,-1.2257999999999993,0.039473259767394575,107.07250000000022
2020-07-31 15:00:00,2020-07-31 15:15:00,11254.65,11268.84,-14.19000000000051,-0.1419000000000051,0.007644188026612231,21.3449999999998
2020-07-31 15:30:00,2020-07-31 16:00:00,11320.01,11391.0,-70.98999999999978,-0.7098999999999979,0.005815420593963756,16.362500000000182
2020-08-01 05:30:00,2020-08-01 05:45:00,11554.99,11581.0,-26.01000000000022,-0.26010000000000216,0.01393270218783268,39.695000000000164
2020-08-01 16:30:00,2020-08-01 16:45:00,11693.02,11696.12,-3.100000000000364,-0.03100000000000364,0.004371193243848097,12.72250000000031
2020-08-01 19:30:00,2020-08-01 21:00:00,11852.49,11887.19,-34.70000000000073,-0.3470000000000073,0.01407340862422996,41.122499999999945
2020-08-02 00:00:00,2020-08-02 01:30:00,11869.0,11874.86,-5.860000000000582,-0.05860000000000582,0.00847547634726087,24.9375
2020-08-04 07:30:00,2020-08-04 08:15:00,11313.72,11316.53,-2.8100000000013097,-0.028100000000013097,0.00517168924375698,14.552499999999782
2020-08-05 04:00:00,2020-08-05 04:30:00,11263.77,11266.0,-2.2299999999995634,-0.022299999999995636,0.005121189893614284,14.34750000000031
2020-08-05 06:00:00,2020-08-05 09:00:00,11319.99,11338.35,-18.360000000000582,-0.18360000000000581,0.006987538962979767,19.637499999999818
2020-08-06 12:30:00,2020-08-06 12:45:00,11779.99,11785.73,-5.739999999999782,-0.05739999999999782,0.006712849016873075,19.637499999999818
2020-08-07 00:15:00,2020-08-07 01:00:00,11815.66,11830.0,-14.340000000000146,-0.14340000000000147,0.0040567916845117725,11.934999999999945
2020-08-08 21:00:00,2020-08-08 21:15:00,11739.99,11752.04,-12.050000000001091,-0.12050000000001092,0.004620058189286307,13.497499999999945
2020-08-11 01:30:00,2020-08-11 06:30:00,11929.17,11729.210000000001,199.95999999999913,1.9995999999999914,0.004208202923097367,12.497499999999945
2020-08-12 03:45:00,2020-08-12 04:00:00,11386.45,11387.47,-1.0199999999986176,-0.010199999999986177,0.00827057349431743,23.350000000000364
2020-08-12 07:45:00,2020-08-12 08:15:00,11450.69,11489.0,-38.30999999999949,-0.3830999999999949,0.009961412096756456,28.235000000000127
2020-08-12 19:15:00,2020-08-12 19:30:00,11565.88,11573.4,-7.520000000000437,-0.07520000000000436,0.005052251788796012,14.534999999999854
2020-08-13 11:15:00,2020-08-13 20:45:00,11590.73,11635.72,-44.98999999999978,-0.4498999999999978,0.019127439179333065,54.38499999999976
2020-08-14 16:15:00,2020-08-14 16:30:00,11849.09,11865.27,-16.18000000000029,-0.1618000000000029,0.012974766869676168,37.94250000000011
2020-08-15 00:30:00,2020-08-17 13:15:00,11955.75,11994.58,-38.82999999999993,-0.38829999999999926,0.0159637794031046,46.965000000000146
2020-08-20 18:45:00,2020-08-20 19:00:00,11867.46,11877.0,-9.540000000000873,-0.09540000000000873,0.0025859920502497506,7.652499999999691
2020-08-22 12:00:00,2020-08-22 12:15:00,11590.91,11594.3,-3.389999999999418,-0.03389999999999418,0.003183277321615791,9.195000000000164
2020-08-24 06:30:00,2020-08-24 06:45:00,11732.31,11746.82,-14.510000000000218,-0.1451000000000022,0.006216214130051602,18.11999999999989
2020-08-26 10:15:00,2020-08-26 14:00:00,11433.56,11451.47,-17.909999999999854,-0.17909999999999854,0.006155614281025036,17.487499999999727
2020-08-27 13:15:00,2020-08-30 01:30:00,11550.5,11594.0,-43.5,-0.435,0.0236166043808894,66.62249999999995
2020-09-01 03:30:00,2020-09-01 04:00:00,11692.1,11711.0,-18.899999999999636,-0.18899999999999637,0.004829879940528943,14.050000000000182
2020-09-01 15:00:00,2020-09-01 15:15:00,11929.78,11949.0,-19.219999999999345,-0.19219999999999346,0.00649721541884304,19.252500000000055
2020-09-06 21:30:00,2020-09-07 12:30:00,10336.39,9911.190000000002,425.1999999999971,4.251999999999971,0.010390915426941432,26.574999999999818
2020-09-10 14:00:00,2020-09-13 03:30:00,10447.07,10485.6,-38.530000000000655,-0.3853000000000066,0.00801913554278486,20.777500000000146
2020-09-13 19:30:00,2020-09-13 23:45:00,10308.44,10323.2,-14.760000000000218,-0.14760000000000217,0.005045487384331592,12.9375
2020-09-14 02:00:00,2020-09-14 07:30:00,10354.85,10369.0,-14.149999999999636,-0.14149999999999638,0.006024576307413718,15.502500000000055
2020-09-14 07:45:00,2020-09-14 08:00:00,10395.81,10401.0,-5.190000000000509,-0.051900000000005095,0.0048610413009688306,12.572499999999764
2020-09-15 12:30:00,2020-09-16 07:45:00,10914.37,10924.42,-10.049999999999272,-0.10049999999999272,0.009280553652160538,25.090000000000146
2020-09-16 15:30:00,2020-09-16 16:00:00,10973.62,11022.93,-49.30999999999949,-0.49309999999999493,0.00845369673477242,22.9975000000004
2020-09-18 06:45:00,2020-09-18 09:15:00,10960.99,10980.79,-19.80000000000109,-0.19800000000001092,0.004911335586233931,13.392499999999927
2020-09-18 09:30:00,2020-09-18 09:45:00,11009.18,11030.98,-21.799999999999272,-0.21799999999999273,0.0050934003080325705,13.947500000000218
2020-09-19 23:45:00,2020-09-20 01:00:00,11073.74,10968.220000000003,105.5199999999968,1.055199999999968,0.002387900819743287,6.5949999999998
2020-09-21 04:15:00,2020-09-21 04:30:00,10974.01,10979.46,-5.449999999998909,-0.054499999999989085,0.003160125198364789,8.642499999999927
2020-09-23 12:30:00,2020-09-23 13:30:00,10509.25,10516.0,-6.75,-0.0675,0.003814960107208642,9.985000000000127
2020-09-26 05:00:00,2020-09-26 05:30:00,10729.71,10741.0,-11.290000000000873,-0.11290000000000873,0.003620802544195971,9.677499999999782
2020-09-28 00:00:00,2020-10-02 05:15:00,10845.75,10413.589999999997,432.1600000000035,4.321600000000035,0.0100617356959725,27.01000000000022
2020-10-03 15:15:00,2020-10-03 16:15:00,10541.97,10549.0,-7.030000000000655,-0.07030000000000655,0.001310769108021553,3.449999999999818
2020-10-04 04:15:00,2020-10-04 06:15:00,10567.0,10575.54,-8.540000000000873,-0.08540000000000873,0.002553109129049169,6.727499999999964
2020-10-05 13:00:00,2020-10-05 14:00:00,10696.14,10730.96,-34.81999999999971,-0.3481999999999971,0.00233901030626408,6.239999999999782
2020-10-07 05:15:00,2020-10-07 06:00:00,10595.8,10607.0,-11.200000000000728,-0.11200000000000727,0.0014933837429110842,3.949999999999818
2020-10-09 10:30:00,2020-10-09 11:00:00,10982.59,11020.0,-37.409999999999854,-0.37409999999999854,0.010080023986042512,27.40000000000009
2020-10-12 15:30:00,2020-10-12 21:15:00,11559.08,11601.0,-41.92000000000007,-0.41920000000000074,0.007829610925881945,22.449999999999818
